date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-15,Argentina,0.15919320199158218,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-15,Australia,0.05345513926480262,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-15,Brazil,0.1402370560335867,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-15,Canada,0.0880584261415586,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-15,Chile,0.1447415150605843,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-15,China,0.30544634288208644,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-15,Colombia,0.088579176055392,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-15,France,0.10351869443516365,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-15,Germany,0.11647539358119097,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-15,India,0.09552462968451973,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-15,Israel,0.13154459977665423,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-15,Italy,0.06652911915209953,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-15,Japan,0.11161048745245428,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-15,Luxembourg,0.06366079548286112,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-15,Mexico,0.08567776169328281,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-15,Netherlands,0.08644081058266101,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-15,Peru,0.10551346572449766,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-15,Singapore,0.10423679310561623,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-15,South Africa,0.17807511328476822,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-15,South Korea,0.22033489342190626,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-15,Spain,0.10470520894106047,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-15,Switzerland,0.08524620208798125,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-15,Taiwan,0.09493543009789972,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-15,United Kingdom,0.08647449615740085,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
