date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-07,Argentina,0.1764569318501193,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-07,Brazil,0.1417425148307716,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-07,Canada,0.0878857593936298,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-07,Chile,0.1447241064054639,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-07,China,0.3171881823536397,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-07,Colombia,0.095799015700948,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-07,France,0.1067296390020228,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-07,Germany,0.1066699309176538,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-07,India,0.0946513357423998,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-07,Israel,0.12796464025641,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-07,Italy,0.068389960615614,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-07,Japan,0.1158189974295492,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-07,Luxembourg,0.0637573595803038,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-07,Mexico,0.0829285819453135,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-07,Netherlands,0.0828469684344457,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-07,Peru,0.1083824913516562,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-07,Singapore,0.1027522246143204,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-07,South Africa,0.1656901335653978,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-07,South Korea,0.2169535100079028,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-07,Spain,0.1000942292291551,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-07,Switzerland,0.0989233865646509,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-07,Taiwan,0.0937169405877319,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-07,United Kingdom,0.0845837664452966,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
