date,country,ticker,company,icc,mktcap
2026-07-20,Argentina,YPF,YPF,0.0701305501108927,19778879488.0
2026-07-20,Australia,BHP,BHP,0.0536909498208965,204472369152.0
2026-07-20,Brazil,PBR,Petrobras,0.1510155690686997,117223030784.0
2026-07-20,Canada,RY,Royal Bank of Canada,0.0907222793116721,292343250944.0
2026-07-20,Chile,BCH,Banco de Chile,0.1106858547226207,20258975744.0
2026-07-20,China,BABA,Alibaba Group,0.3163704969986994,288439599104.0
2026-07-20,Colombia,EC,Ecopetrol,0.0834644045090536,32955031552.0
2026-07-20,France,TTE,TotalEnergies,0.0936276923281024,179517505536.0
2026-07-20,Germany,SAP,SAP,0.0923741245645609,186683949056.0
2026-07-20,India,HDB,HDFC Bank,0.052585377516361,121156173824.0
2026-07-20,Israel,TEVA,Teva,0.1558923139566966,36097236992.0
2026-07-20,Italy,E,Eni,0.0822211789654111,71968866304.0
2026-07-20,Japan,MUFG,Mitsubishi UFJ,0.0758237017626853,241437835264.0
2026-07-20,Luxembourg,SPOT,Spotify,0.0621846620084988,101230870528.0
2026-07-20,Mexico,AMX,America Movil,0.0923872158255875,78347632640.0
2026-07-20,Netherlands,ASML,ASML,0.0740489444028335,667957592064.0
2026-07-20,Peru,BAP,Credicorp,0.1106419214404491,30734583808.0
2026-07-20,Singapore,SE,Sea Limited,0.1019884424036038,64733491200.0
2026-07-20,South Africa,GFI,Gold Fields,0.1526123791531403,27950579712.0
2026-07-20,South Korea,KB,KB Financial,0.4,40457957376.0
2026-07-20,Spain,SAN,Santander,0.0921621708480237,190557044736.0
2026-07-20,Switzerland,NVS,Novartis,0.0885882287635503,285374218240.0
2026-07-20,Taiwan,TSM,Taiwan Semiconductor,0.0950927421594646,2086518390784.0
2026-07-20,United Kingdom,HSBC,HSBC,0.1129647287618657,339568852992.0
