date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-29,Argentina,0.163066810503197,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-29,Brazil,0.128930793738894,10,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-29,Canada,0.0887034790119191,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-29,Chile,0.1351295279221967,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-29,China,0.2980925073933018,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-29,Colombia,0.0970493706602847,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-29,Germany,0.0952700191115536,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-29,India,0.0777283507087858,8,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-29,Israel,0.1362735138656932,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-29,Italy,0.0612151561758817,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-29,Japan,0.1134649931088605,9,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-29,Luxembourg,0.0608905453855479,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-29,Mexico,0.0665163237036901,8,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-29,Netherlands,0.0973664764332201,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-29,South Korea,0.2197909269327971,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-29,Spain,0.085751744066981,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-29,Switzerland,0.098037394293094,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-29,Taiwan,0.1081328282833798,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-29,United Kingdom,0.0927039924604028,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
