date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-07-28,Argentina,0.1534705672526173,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Australia,0.0524704092960626,10,5,0.9911731984329104,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Belgium,0.077130585746405,7,4,0.99535133283592,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Bermuda,0.0846527624855287,10,9,0.9715686528406662,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Brazil,0.1412293225046497,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Canada,0.0883275803439234,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Cayman Islands,0.1409277963129806,10,9,0.9944437465906364,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Chile,0.1589233021197252,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,China,0.2989614233478634,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Colombia,0.1086302074799276,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Cyprus,0.1351543243726415,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-28,Denmark,0.1273352166689393,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-28,Finland,0.0885334221668576,3,2,0.9690391886272168,Partial ADR estimate,partial_adr_estimate
2026-07-28,France,0.091529930093206,10,7,0.9868515934710924,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Germany,0.1096165880754016,10,9,0.973872388765196,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Greece,0.1022974103524966,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Guernsey,0.0839719134341381,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-28,Hong Kong,0.2460572819443318,10,7,0.7313208743934113,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,India,0.0780344161172793,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Ireland,0.1122282358716704,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Israel,0.0932288227850835,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Italy,0.0842328357184213,10,9,0.9998232458042268,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Japan,0.1158921330869705,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Jersey,0.1738204760590966,4,3,0.9446505058116498,Partial ADR estimate,partial_adr_estimate
2026-07-28,Luxembourg,0.1593822724399931,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Malaysia,0.0907939375966318,9,4,0.5092395410343963,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Mexico,0.0863785545369374,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Netherlands,0.0994622516133898,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Peru,0.1126307774141582,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-28,Philippines,0.1230690664288418,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-07-28,Singapore,0.1565225296375205,10,7,0.9782620771763753,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,South Africa,0.1452104017895758,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,South Korea,0.3120857608880087,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Spain,0.0832500529380348,6,3,0.9995318745939124,Partial ADR estimate,partial_adr_estimate
2026-07-28,Sweden,0.0628576361321463,8,2,0.9720049744280652,Partial ADR estimate,partial_adr_estimate
2026-07-28,Switzerland,0.0859104771686905,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,Taiwan,0.1037386410680409,10,8,0.9992155788411003,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,United Arab Emirates,0.2291128144644849,10,6,0.9129233146728482,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,United Kingdom,0.0822975158309883,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-07-28,United States,0.0999326891048299,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
