date,country,ticker,company,icc,mktcap
2026-07-22,Argentina,YPF,YPF,0.0682158329364676,20590581760.0
2026-07-22,Argentina,GGAL,Grupo Financiero Galicia,0.2353103856974935,9021701120.0
2026-07-22,Argentina,BMA,Banco Macro,0.4,6242367488.0
2026-07-22,Argentina,TEO,Telecom Argentina,0.0691980720900056,6026018816.0
2026-07-22,Argentina,PAM,Pampa Energia,0.1380982743955462,4804176384.0
2026-07-22,Argentina,LOMA,Loma Negra,0.0854990419863604,1422531840.0
2026-07-22,Australia,BHP,BHP,0.0514189455445855,214760783872.0
2026-07-22,Australia,WDS,Woodside,0.0600956946882519,42641678336.0
2026-07-22,Brazil,PBR,Petrobras,0.1465577022321528,121734078464.0
2026-07-22,Brazil,ITUB,Itau,0.1106075716317137,93465468928.0
2026-07-22,Brazil,VALE,Vale,0.1173499068753091,63198076928.0
2026-07-22,Brazil,ABEV,Ambev,0.0942537447609387,48521777152.0
2026-07-22,Brazil,BBD,Bradesco,0.1506519190921106,39428755456.0
2026-07-22,Brazil,VIV,Telefonica Brasil,0.2741813862992478,22433155072.0
2026-07-22,Brazil,BSBR,Santander Brasil,0.1726943417957428,20403511296.0
2026-07-22,Brazil,SUZ,Suzano,0.0953620245877578,10431413248.0
2026-07-22,Brazil,GGB,Gerdau,0.2622351304005367,9364371456.0
2026-07-22,Canada,RY,Royal Bank of Canada,0.0903976616467631,293844090880.0
2026-07-22,Canada,TD,Toronto-Dominion,0.098312515501325,200393785344.0
2026-07-22,Canada,SHOP,Shopify,0.0471515558393597,153668255744.0
2026-07-22,Canada,BMO,Bank of Montreal,0.1044351929696337,125416603648.0
2026-07-22,Canada,ENB,Enbridge,0.0869303007103806,122832920576.0
2026-07-22,Canada,CM,CIBC,0.0943021985633542,107473149952.0
2026-07-22,Canada,BNS,Scotiabank,0.1170557784364213,106946527232.0
2026-07-22,Canada,CNQ,Canadian Natural Resources,0.088331520882937,95546376192.0
2026-07-22,Canada,CP,Canadian Pacific Kansas City,0.0842448966093622,81068089344.0
2026-07-22,Canada,CNI,Canadian National Railway,0.0841702869579544,77590208512.0
2026-07-22,Chile,BCH,Banco de Chile,0.1078740288837242,20940840960.0
2026-07-22,Chile,SQM,SQM,0.0664980997912957,19768993792.0
2026-07-22,Chile,LTM,LATAM Airlines,0.2082994728746371,15006053376.0
2026-07-22,Chile,ENIC,Enel Chile,0.4,6141990400.0
2026-07-22,Chile,CCU,CCU,0.1122989824707149,2132805120.0
2026-07-22,China,BABA,Alibaba Group,0.3261883680912477,279379410944.0
2026-07-22,China,PDD,PDD Holdings,0.3508761725380872,118981705728.0
2026-07-22,China,NTES,NetEase,0.2518922885763049,77604724736.0
2026-07-22,China,JD,JD.com,0.4,40717574144.0
2026-07-22,China,BIDU,Baidu,0.2514478613516689,36583964672.0
2026-07-22,China,TCOM,Trip.com,0.281433206664527,26812850176.0
2026-07-22,China,ZTO,ZTO Express,0.2665133333870099,18328451072.0
2026-07-22,China,BEKE,KE Holdings,0.2357031908033514,17761916928.0
2026-07-22,China,YUMC,Yum China,0.0937579024920022,14911929344.0
2026-07-22,China,FUTU,Futu,0.4,14873233408.0
2026-07-22,Colombia,EC,Ecopetrol,0.0808341517432359,34311882752.0
2026-07-22,Colombia,CIB,Bancolombia,0.0940465317524258,20086876160.0
2026-07-22,France,TTE,TotalEnergies,0.0912720195012114,188648914944.0
2026-07-22,France,SNY,Sanofi,0.1173768969385523,104823144448.0
