date,country,ticker,name,mktcap,icc,selected
2026-05-19,Argentina,YPF,YPF Sociedad Anonima,20236062720.0,0.1686882302512901,True
2026-05-19,Australia,BHP,BHP Group Limited,207978053632.0,0.0756066019816302,True
2026-05-19,Bermuda,ACGL,Arch Capital Group Ltd.,33677664256.0,0.0842512756226992,True
2026-05-19,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,131529515008.0,0.19078311056956,True
2026-05-19,Canada,RY,Royal Bank Of Canada,255201492992.0,0.0985930945084939,True
2026-05-19,Cayman Islands,CRDO,Credo Technology Group Holding ,31170195456.0,0.1228469308556802,True
2026-05-19,Chile,SQM,Sociedad Quimica y Minera S.A.,22979561472.0,0.052820447753873,True
2026-05-19,China,NTES,"NetEase, Inc.",73355509760.0,0.2552806076248933,True
2026-05-19,Denmark,EVAX,Evaxion A/S,33194056.0,0.0145696469744847,True
2026-05-19,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,263491403776.0,0.0843519401956002,True
2026-05-19,Germany,SIEGY,Siemens AG,229202001920.0,0.0852577029155944,True
2026-05-19,Greece,ESEA,Euroseas Ltd.,472955680.0,0.1321423463346476,True
2026-05-19,Hong Kong,BABA,Alibaba Group Holding Limited,325407211520.0,0.3018768644273334,True
2026-05-19,India,HDB,HDFC Bank Limited,124497690624.0,0.0858225455986935,True
2026-05-19,Ireland,PDD,PDD Holdings Inc.,138553409536.0,0.3352290782583172,True
2026-05-19,Israel,TEVA,Teva Pharmaceutical Industries ,39672029184.0,0.135253340942311,True
2026-05-19,Italy,ISNPY,Intesa Sanpaolo S.p.A.,111805538304.0,0.134885292813738,True
2026-05-19,Japan,TM,Toyota Motor Corporation,241730174976.0,0.2204824339527308,True
2026-05-19,Jersey,CSHR,CoinShares PLC,679985856.0,0.2022036566174864,True
2026-05-19,Luxembourg,MT,Arcelor Mittal NY Registry Shar,44994514944.0,0.1822489781906344,True
2026-05-19,Malaysia,EMPG,Empro Group Inc.,143046400.0,0.01,True
2026-05-19,Mexico,AMX,"America Movil, S.A.B. de C.V.",80382451712.0,0.0854874820510523,True
2026-05-19,Netherlands,ASML,ASML Holding N.V. - New York Re,562493915136.0,0.0693051173801903,True
2026-05-19,Singapore,ANTA,Antalpha Platform Holding Compa,203936384.0,0.0399543298965604,True
2026-05-19,South Africa,NPSNY,Naspers Ltd.,40801890304.0,0.0873200722390609,True
2026-05-19,South Korea,KB,KB Financial Group Inc,36557664256.0,0.4,True
2026-05-19,Spain,SAN,"Banco Santander, S.A. Sponsored",169635987456.0,0.1177565555963547,True
2026-05-19,Sweden,SPOT,Spotify Technology S.A.,90799759360.0,0.0659280736911557,True
2026-05-19,Switzerland,RHHBY,Roche Holding Ltd,334024474624.0,0.0771919875632843,True
2026-05-19,Taiwan,TSM,Taiwan Semiconductor Manufactur,2036232486912.0,0.0901536382731159,True
2026-05-19,United Arab Emirates,AIIR,Air Global PLC Ordinary Shares,1473266688.0,0.0342950291873259,True
2026-05-19,United Kingdom,HSBC,"HSBC Holdings, plc.",303420375040.0,0.1112365904982489,True
2026-05-19,United States,BAM,Brookfield Asset Management Inc,75032993792.0,0.0919610349867193,True
2026-05-19,Uruguay,MELI,"MercadoLibre, Inc.",80854908928.0,0.0984301212722872,True
