date,country,ticker,company,icc,mktcap,source
2026-05-04,Portugal,JRONY,Jeronimo Martins SGPS SA,0.09312825658914431,14513688576.0,citi_dr_directory
2026-05-04,S. Africa,MTNOY,MTN Group Limited,0.26485275425863286,22747187200.0,citi_dr_directory
2026-05-04,S. Africa,ANGPY,Valterra Platinum Limited,0.1456113593112166,20724150272.0,citi_dr_directory
2026-05-04,S. Africa,IMPUY,Impala Platinum Holdings Ltd,0.35424426073184556,12511347712.0,citi_dr_directory
2026-05-04,S. Africa,BDVSY,Bidvest Group Limited,0.06118946102350853,4746532352.0,citi_dr_directory
2026-05-04,S. Africa,MONDY,Mondi Plc,0.18118067616601385,4617357824.0,citi_dr_directory
2026-05-04,S. Africa,DTTLY,Datatec Limited,0.09603687395428587,1193181056.0,citi_dr_directory
2026-05-04,Singapore,STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),0.1465411827679467,165602082816.0,nasdaq_trader_symbol_directory
2026-05-04,Singapore,DBSDY,DBS Group,0.07610699835547974,129892737024.0,builtin_major_adr_universe
2026-05-04,Singapore,SGAPY,Singapore Telecommunications Limited,0.06602507082952916,60313591808.0,citi_dr_directory
2026-05-04,Singapore,SE,Sea Limited,0.10125700869160992,52312305664.0,builtin_major_adr_universe
2026-05-04,Singapore,UOVEY,UOB,0.10537991810141023,46198419456.0,builtin_major_adr_universe
2026-05-04,Singapore,KPELY,Keppel Corporation Limited,0.048991281102745435,15282394112.0,citi_dr_directory
2026-05-04,Singapore,GRAB,Grab,0.13791309465713153,14843743232.0,builtin_major_adr_universe
2026-05-04,Singapore,CDEVY,City Developments Ltd,0.2797599359598225,5717771264.0,citi_dr_directory
2026-05-04,Singapore,HAFN,Hafnia Limited Common Shares,0.07762799874573545,4503029760.0,nasdaq_trader_symbol_directory
2026-05-04,South Africa,NPSNY,Naspers,0.08737228431500788,40791482368.0,builtin_major_adr_universe
2026-05-04,South Africa,GFI,Gold Fields,0.09880691458657298,37377753088.0,builtin_major_adr_universe
2026-05-04,South Africa,HMY,Harmony Gold Mining Company Limited,0.1747948042994127,9780155392.0,nasdaq_trader_symbol_directory
2026-05-04,South Africa,SSL,Sasol,0.09174014296117361,8842647552.0,builtin_major_adr_universe
2026-05-04,South Africa,SBSW,Sibanye Stillwater,0.4,8492367360.0,builtin_major_adr_universe
2026-05-04,South Africa,DRD,DRDGOLD Limited American Depositary Shares,0.010000000000000002,2317686528.0,nasdaq_trader_symbol_directory
2026-05-04,South Korea,KB,KB Financial,0.4,37568524288.0,builtin_major_adr_universe
2026-05-04,South Korea,SHG,Shinhan,0.12671853270328703,33014867968.0,builtin_major_adr_universe
2026-05-04,South Korea,PKX,POSCO,0.10125768652216782,24284469248.0,builtin_major_adr_universe
2026-05-04,South Korea,WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),0.4,16445936640.0,nasdaq_trader_symbol_directory
2026-05-04,South Korea,SKM,SK Telecom,0.07529286053404183,14000491520.0,builtin_major_adr_universe
2026-05-04,South Korea,KT,KT,0.11869898853839833,10205631488.0,builtin_major_adr_universe
2026-05-04,South Korea,LPL,LG Display,0.028825951184644594,4320000000.0,builtin_major_adr_universe
2026-05-04,South Korea,DDI,"DoubleDown Interactive Co., Ltd. - American Depository Shares",0.10626132315779058,545087872.0,nasdaq_trader_symbol_directory
2026-05-04,Spain,IDEXY,Industria De Diseno Textil Inditex SA,0.06764182868810853,177417109504.0,citi_dr_directory
2026-05-04,Spain,SAN,Santander,0.1192345717234845,166323912704.0,builtin_major_adr_universe
2026-05-04,Spain,IBDRY,Iberdrola,0.05026833045807973,155143241728.0,builtin_major_adr_universe
2026-05-04,Spain,BBVA,BBVA,0.08485144150464163,116256489472.0,builtin_major_adr_universe
2026-05-04,Spain,CAIXY,CaixaBank SA,0.1153928304097841,84770275328.0,citi_dr_directory
2026-05-04,Spain,ELEZY,Endesa S.A.,0.10343553608947331,45139357696.0,citi_dr_directory
2026-05-04,Spain,ANYYY,"Aena SME, S.A",0.06355932351065385,39810002944.0,citi_dr_directory
2026-05-04,Spain,REPYY,Repsol S.A.,0.11570977843280972,29488289792.0,citi_dr_directory
2026-05-04,Spain,TELFY,Telefonica S.A.,0.05768439753970296,24919599104.0,citi_dr_directory
2026-05-04,Spain,AMADY,Amadeus IT Group S.A.,0.08053979095775532,24077363200.0,citi_dr_directory
2026-05-04,Sweden,ATLKY,Atlas Copco AB,0.07665114504392478,90059333632.0,citi_dr_directory
2026-05-04,Sweden,VLVLY,Volvo AB,0.13773293270754816,68059643904.0,citi_dr_directory
2026-05-04,Sweden,ASAZY,Assa Abloy,0.06298041816975497,41765187584.0,builtin_major_adr_universe
2026-05-04,Sweden,SWDBY,Swedbank AB,0.10338688981657951,38790631424.0,citi_dr_directory
2026-05-04,Sweden,ERIC,Ericsson,0.07637993013023955,38695780352.0,builtin_major_adr_universe
2026-05-04,Sweden,HXGBY,Hexagon AB,0.22334348356656608,28132278272.0,citi_dr_directory
2026-05-04,Sweden,SVNLY,Svenska Handelsbanken AB,0.14017375767617934,27347308544.0,citi_dr_directory
2026-05-04,Sweden,ALFVY,Alfa Laval AB,0.010000000000000002,24051458048.0,citi_dr_directory
2026-05-04,Sweden,TLSNY,Telia Company AB,0.4,20152059904.0,citi_dr_directory
2026-05-04,Sweden,SWOBY,Swedish Orphan Biovitrum AB,0.07380756702420854,16609685504.0,citi_dr_directory
2026-05-04,Switzerland,RHHBY,Roche,0.07909304013293555,323847847936.0,builtin_major_adr_universe
2026-05-04,Switzerland,NVS,Novartis,0.08838798426115047,275948240896.0,builtin_major_adr_universe
2026-05-04,Switzerland,NSRGY,Nestle,0.07524886858730145,255087050752.0,builtin_major_adr_universe
2026-05-04,Switzerland,ABBNY,ABB Limited,0.03877676124894104,181158346752.0,citi_dr_directory
2026-05-04,Switzerland,UBS,UBS,0.16400551105110905,134564954112.0,builtin_major_adr_universe
2026-05-04,Switzerland,CB,Chubb Limited  Common Stock,0.0850706893542903,126101069824.0,nasdaq_trader_symbol_directory
2026-05-04,Switzerland,CFRUY,Compagnie Financiere Richemont,0.06799762924724947,108768952320.0,citi_dr_directory
2026-05-04,Switzerland,ZURVY,Zurich Insurance,0.09317116196417458,102527066112.0,builtin_major_adr_universe
2026-05-04,Switzerland,GLNCY,Glencore PLC,0.0768745772877325,88978472960.0,citi_dr_directory
2026-05-04,Switzerland,HCMLY,Holcim Ltd.,0.10157201532797544,49477042176.0,citi_dr_directory
2026-05-04,Taiwan,TSM,Taiwan Semiconductor,0.0875112019896952,2082910109696.0,builtin_major_adr_universe
2026-05-04,Taiwan,ASX,ASE Technology,0.13003739206201692,70820569088.0,builtin_major_adr_universe
2026-05-04,Taiwan,CHT,"Chunghwa Telecom Co., Ltd.",0.010000000000000002,33225144320.0,nasdaq_trader_symbol_directory
2026-05-04,Taiwan,UMC,United Microelectronics,0.09774791301087171,32649850880.0,builtin_major_adr_universe
2026-05-04,Taiwan,AUOTY,AUO,0.18008417419142153,3924491264.0,builtin_major_adr_universe
2026-05-04,Taiwan,HIMX,Himax,0.04132071691552264,2016363648.0,builtin_major_adr_universe
2026-05-04,Taiwan,IMOS,ChipMOS TECHNOLOGIES INC. - American Depositary Shares,0.1736047944119382,1673871360.0,nasdaq_trader_symbol_directory
2026-05-04,Thailand,AVIFY,Advanced Info Service Ltd.,0.18928493399018975,32334192640.0,citi_dr_directory
2026-05-04,Thailand,NIVF,NewGenIvf Group Limited - Class A Ordinary Shares,0.4,960836.0,nasdaq_trader_symbol_directory
2026-05-04,Turkey,KHOLY,KOC Holdings AG,0.07221226536229397,10753501184.0,citi_dr_directory
2026-05-04,Turkey,TKC,Turkcell Iletisim Hizmetleri A.S.,0.4,5397577216.0,citi_dr_directory
2026-05-04,Turkey,HEPS,D-Market Electronic Services & Trading - American Depositary Shares,0.34439012306806915,1009535168.0,nasdaq_trader_symbol_directory
2026-05-04,UK,RYCEY,Rolls Royce plc,0.0651122529557552,133833596928.0,citi_dr_directory
2026-05-04,UK,BAESY,BAE Systems plc,0.07892164312062755,80542695424.0,citi_dr_directory
2026-05-04,UK,LSEGY,London Stock Exchange Group plc,0.0757128500534392,64232226816.0,citi_dr_directory
2026-05-04,UK,SCBFY,Standard Chartered plc,0.1330323924467941,55832670208.0,citi_dr_directory
2026-05-04,UK,NGLOY,Anglo American plc,0.05212096332452934,51452850176.0,citi_dr_directory
2026-05-04,UK,CMPGY,Compass Group plc,0.07608531818325501,48169865216.0,citi_dr_directory
2026-05-04,UK,SSEZY,SSE plc,0.12248975619865987,42863730688.0,citi_dr_directory
2026-05-04,UK,RBGLY,Reckitt Benckiser Group plc,0.07136459402057171,41012129792.0,citi_dr_directory
2026-05-04,UK,EXPGY,Experian PLC,0.0748242874616468,32901511168.0,citi_dr_directory
2026-05-04,UK,IMBBY,Imperial Brands plc,0.12976567745591117,29470093312.0,citi_dr_directory
2026-05-04,United Arab Emirates,VEON,VEON Ltd. - American Depositary Shares,0.16230849361175725,3393674752.0,nasdaq_trader_symbol_directory
2026-05-04,United Arab Emirates,KYIV,Kyivstar Group Ltd. - Common Shares,0.4,2860400384.0,nasdaq_trader_symbol_directory
2026-05-04,United Arab Emirates,YALA,"Yalla Group Limited American Depositary Shares, each representing one Class A Ordinary Share",0.1184766730469603,1018772544.0,nasdaq_trader_symbol_directory
2026-05-04,United Kingdom,HSBC,HSBC,0.11272458167188415,309113552896.0,builtin_major_adr_universe
2026-05-04,United Kingdom,AZN,AstraZeneca,0.09937385680114741,284415033344.0,builtin_major_adr_universe
2026-05-04,United Kingdom,SHEL,Shell,0.08059400279426365,248866668544.0,builtin_major_adr_universe
2026-05-04,United Kingdom,LIN,Linde plc - Ordinary Shares,0.05363942928403859,228191502336.0,nasdaq_trader_symbol_directory
2026-05-04,United Kingdom,ARM,Arm Holdings,0.027155903621288696,215861821440.0,builtin_major_adr_universe
2026-05-04,United Kingdom,RIO,Rio Tinto,0.08943440199877928,160397180928.0,builtin_major_adr_universe
2026-05-04,United Kingdom,UL,Unilever,0.07122699851452352,128216096768.0,builtin_major_adr_universe
2026-05-04,United Kingdom,BTI,British American Tobacco,0.10640955248181505,126257987584.0,builtin_major_adr_universe
2026-05-04,United Kingdom,BP,BP,0.08358092956228383,120870371328.0,builtin_major_adr_universe
2026-05-04,United Kingdom,GSK,GSK,0.10281418388081154,102182371328.0,builtin_major_adr_universe
2026-05-04,United States,SLB,SLB Limited Common Shares,0.11306789969564768,83170058240.0,nasdaq_trader_symbol_directory
2026-05-04,United States,BAM,Brookfield Asset Management Inc Class A Limited Voting Shares,0.0916456372209723,77977788416.0,nasdaq_trader_symbol_directory
2026-05-04,United States,RCL,Royal Caribbean Cruises Ltd. Common Stock,0.09736352645411672,69591236608.0,nasdaq_trader_symbol_directory
2026-05-04,United States,MPLX,MPLX LP Common Units Representing Limited Partner Interests,0.1132473083137312,58039230464.0,nasdaq_trader_symbol_directory
2026-05-04,United States,AU,AngloGold Ashanti PLC Ordinary Shares,0.09636594389013597,45799792640.0,nasdaq_trader_symbol_directory
2026-05-04,United States,CUK,Carnival Plc ADS ADS,0.10274366057005924,35546951680.0,nasdaq_trader_symbol_directory
2026-05-04,United States,FLEX,Flex Ltd. - Ordinary Shares,0.054521618478081346,33767172096.0,nasdaq_trader_symbol_directory
2026-05-04,United States,RPRX,Royalty Pharma plc - Class A Ordinary Shares,0.10011174988942961,29759424512.0,nasdaq_trader_symbol_directory
2026-05-04,United States,FTI,TechnipFMC plc Ordinary Share,0.06858454531923497,29743159296.0,nasdaq_trader_symbol_directory
2026-05-04,United States,BG,Bunge Limited Common Shares,0.09705767339761617,24760592384.0,nasdaq_trader_symbol_directory
2026-05-04,Uruguay,MELI,MercadoLibre,0.09394016129998295,91940864000.0,builtin_major_adr_universe
2026-05-04,Uruguay,DLO,DLocal Limited - Class A Common Shares,0.11831260683217681,4039093248.0,nasdaq_trader_symbol_directory
