date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-05-22,Argentina,0.1784020896173746,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-22,Brazil,0.1527739672161552,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-22,Canada,0.0924108038649896,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-22,Chile,0.1340967071041169,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-22,China,0.2994277538224644,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-22,Colombia,0.1087291157673793,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-22,France,0.0997718860401582,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-22,Germany,0.1077725724019113,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-22,India,0.0960097041037472,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-22,Israel,0.1162565859509874,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-22,Italy,0.0711298731562481,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-22,Japan,0.0874472462471704,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-22,Luxembourg,0.0599702477739981,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-22,Mexico,0.0880798589547118,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-22,Netherlands,0.0831527837724637,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-22,Peru,0.1090223956678754,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-22,Singapore,0.1050192885745159,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-22,South Africa,0.1486789080445745,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-22,South Korea,0.1996765123428707,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-22,Spain,0.1077476611542869,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-22,Switzerland,0.1117194698640014,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-22,Taiwan,0.0929353037161971,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-22,United Kingdom,0.0805470273650914,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
