date,country,ticker,company,icc,mktcap
2026-05-29,Argentina,YPF,YPF,0.0985798275469701,22366840832.0
2026-05-29,Australia,BHP,BHP,0.0708435179082575,225862090752.0
2026-05-29,Brazil,PBR,Petrobras,0.147300787939023,120960761856.0
2026-05-29,Canada,RY,Royal Bank of Canada,0.0956158118196648,263389986816.0
2026-05-29,Chile,SQM,SQM,0.05151848830429,24527720448.0
2026-05-29,China,BABA,Alibaba Group,0.3185511813016229,298020438016.0
2026-05-29,Colombia,EC,Ecopetrol,0.0981588790022302,30035744768.0
2026-05-29,France,TTE,TotalEnergies,0.0934763087373328,194102018048.0
2026-05-29,Germany,SAP,SAP,0.0843737577167295,214318104576.0
2026-05-29,India,HDB,HDFC Bank,0.0870071687558623,122040745984.0
2026-05-29,Israel,TEVA,Teva,0.1297683825938659,41127563264.0
2026-05-29,Italy,E,Eni,0.0934715354005666,76572286976.0
2026-05-29,Japan,TM,Toyota,0.2177910380635473,247569121280.0
2026-05-29,Luxembourg,SPOT,Spotify,0.0615871876269559,102332989440.0
2026-05-29,Mexico,AMX,America Movil,0.0960578106341273,76283396096.0
2026-05-29,Netherlands,ASML,ASML,0.064702792519301,621586219008.0
2026-05-29,Peru,BAP,Credicorp,0.1127931476853912,27221379072.0
2026-05-29,Singapore,SE,Sea Limited,0.1020391210374785,55448223744.0
2026-05-29,South Africa,GFI,Gold Fields,0.1026781808734688,35651522560.0
2026-05-29,South Korea,KB,KB Financial,0.4,35979526144.0
2026-05-29,Spain,SAN,Santander,0.1115178458388554,179716227072.0
2026-05-29,Switzerland,NVS,Novartis,0.0886249304854981,286538170368.0
2026-05-29,Taiwan,TSM,Taiwan Semiconductor,0.0865231228769048,2170280083456.0
2026-05-29,United Kingdom,ARM,Arm Holdings,0.0362568579120105,377341575168.0
