date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-05-18,Argentina,0.20035065736965973,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-18,Brazil,0.1520322704151363,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-18,Canada,0.09394852004620022,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-18,Chile,0.13380984095922285,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-18,China,0.3014237155278688,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-18,Colombia,0.11108540085827007,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-18,France,0.09911662650488018,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-18,Germany,0.1084484822109191,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-18,India,0.09643342909736775,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-18,Israel,0.11978807376734753,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-18,Italy,0.07185289398078219,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-18,Japan,0.08952128251117221,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-18,Luxembourg,0.06640745372262376,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-18,Mexico,0.08432716789910508,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-18,Netherlands,0.0882065659043428,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-18,Peru,0.11265247817076553,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-18,Singapore,0.10437266070324508,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-18,South Africa,0.14819142005104535,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-18,South Korea,0.1988973735762983,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-18,Spain,0.10885735143183323,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-18,Switzerland,0.11305299109483247,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-18,Taiwan,0.09005955218559902,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-18,United Kingdom,0.08166715125740888,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
