date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-05-29,Argentina,0.1683884482703515,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Australia,0.0694166330085521,4,2,0.9996440166718928,Partial ADR estimate,partial_adr_estimate
2026-05-29,Brazil,0.1282253299414488,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Canada,0.0921101525482527,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Cayman Islands,0.1332708297676423,5,4,0.995732226916528,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Chile,0.1176017460091259,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,China,0.2534457285362584,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,France,0.0970576844515934,10,7,0.9883630168925308,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Germany,0.0977094528852421,9,8,0.9726813413645105,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Hong Kong,0.3182693068721674,10,6,0.998797207512372,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,India,0.095966306796599,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Ireland,0.1291200895311281,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Israel,0.1087336716296019,10,9,0.9885643835124984,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Italy,0.0894338086988268,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Japan,0.0889675483810066,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Luxembourg,0.1649269160389768,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Mexico,0.090532061535551,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Netherlands,0.0755018398092344,7,6,0.9997115896927032,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Singapore,0.0234698008173035,10,3,0.0686448073173578,Partial ADR estimate,partial_adr_estimate
2026-05-29,South Africa,0.1283212002714157,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,South Korea,0.2226640933609291,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Spain,0.1110929138610805,4,3,0.9996706882842492,Partial ADR estimate,partial_adr_estimate
2026-05-29,Switzerland,0.0913366269643184,8,6,0.9933565531170756,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,Taiwan,0.0861554619332988,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,United Arab Emirates,0.0389883703514309,4,2,0.9398171762227748,Partial ADR estimate,partial_adr_estimate
2026-05-29,United Kingdom,0.0819994326252807,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-29,United States,0.088765776761435,10,8,0.988026391957953,ADR Top-10 ICC calculation,adr_top10_icc_calculation
