date,country,ticker,company,icc,mktcap
2026-05-15,Argentina,YPF,YPF,0.1777622521712892,18421737472.0
2026-05-15,Brazil,PBR,Petrobras,0.3633401859036852,128436224000.0
2026-05-15,Canada,RY,Royal Bank of Canada,0.0983825476262398,255020711936.0
2026-05-15,Chile,SQM,SQM,0.0506525084699591,24067844096.0
2026-05-15,China,BABA,Alibaba Group,0.3086755154985428,318090084352.0
2026-05-15,Colombia,EC,Ecopetrol,0.0979587611075018,26910877696.0
2026-05-15,France,TTE,TotalEnergies,0.0909639869400334,205277970432.0
2026-05-15,Germany,SAP,SAP,0.0847919514879297,199805452288.0
2026-05-15,India,HDB,HDFC Bank,0.0853636330870307,125472743424.0
2026-05-15,Israel,TEVA,Teva,0.1289086279025028,39928201216.0
2026-05-15,Italy,E,Eni,0.0890304974104684,81578024960.0
2026-05-15,Japan,TM,Toyota,0.2173611579245314,248520556544.0
2026-05-15,Luxembourg,SPOT,Spotify,0.0664263964889319,89843630080.0
2026-05-15,Mexico,AMX,America Movil,0.0768301261579869,79980060672.0
2026-05-15,Netherlands,ASML,ASML,0.0677883120738961,578824110080.0
2026-05-15,Peru,BAP,Credicorp,0.1186372584834812,25104447488.0
2026-05-15,Singapore,SE,Sea Limited,0.109706369817501,54039515136.0
2026-05-15,South Africa,GFI,Gold Fields,0.1015189286197985,36018237440.0
2026-05-15,South Korea,KB,KB Financial,0.4,36951367680.0
2026-05-15,Spain,SAN,Santander,0.1180104421861648,169059975168.0
2026-05-15,Switzerland,NVS,Novartis,0.0895503741135973,282550239232.0
2026-05-15,Taiwan,TSM,Taiwan Semiconductor,0.087565275118335,2097120935936.0
2026-05-15,United Kingdom,HSBC,HSBC,0.1113174022827186,303111667712.0
