date,country,ticker,name,mktcap,icc,selected
2026-05-11,Argentina,YPF,YPF Sociedad Anonima,18957596672.0,0.198526618771455,True
2026-05-11,Australia,BHP,BHP Group Limited,222661246976.0,0.0716482150409389,True
2026-05-11,Bermuda,ACGL,Arch Capital Group Ltd.,32783226880.0,0.0867245628187757,True
2026-05-11,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,133720604672.0,0.1347098749418288,True
2026-05-11,Canada,RY,Royal Bank Of Canada,251474919424.0,0.0990668180861188,True
2026-05-11,Cayman Islands,CRDO,Credo Technology Group Holding ,38775066624.0,0.1094944584619131,True
2026-05-11,Chile,SQM,Sociedad Quimica y Minera S.A.,26684284928.0,0.0466640083010512,True
2026-05-11,China,NTES,"NetEase, Inc.",74156867584.0,0.2547365327020964,True
2026-05-11,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,264603058176.0,0.0825993699537918,True
2026-05-11,Germany,SIEGY,Siemens AG,242400346112.0,0.0763840593201904,True
2026-05-11,Greece,EDRY,EuroDry Ltd.,64112332.0,0.0801065095007157,True
2026-05-11,Hong Kong,BABA,Alibaba Group Holding Limited,329389637632.0,0.3087143184649407,True
2026-05-11,India,HDB,HDFC Bank Limited,124189786112.0,0.0859686265894774,True
2026-05-11,Ireland,PDD,PDD Holdings Inc.,140631572480.0,0.3330216110754488,True
2026-05-11,Israel,TEVA,Teva Pharmaceutical Industries ,41733062656.0,0.1259183054301966,True
2026-05-11,Italy,ISNPY,Intesa Sanpaolo S.p.A.,119540654080.0,0.1280581392334471,True
2026-05-11,Japan,TM,Toyota Motor Corporation,217638567936.0,0.1302379695897654,True
2026-05-11,Luxembourg,MT,Arcelor Mittal NY Registry Shar,47448584192.0,0.1775969514916083,True
2026-05-11,Mexico,AMX,"America Movil, S.A.B. de C.V.",82476613632.0,0.0598979679791488,True
2026-05-11,Netherlands,ASML,ASML Holding N.V. - New York Re,603490877440.0,0.0658686941590893,True
2026-05-11,Singapore,BTDR,Bitdeer Technologies Group,3204440832.0,0.0148078166031928,True
2026-05-11,South Africa,GFI,Gold Fields Limited,41268473856.0,0.0910137598016553,True
2026-05-11,South Korea,KB,KB Financial Group Inc,38653870080.0,0.4,True
2026-05-11,Spain,SAN,"Banco Santander, S.A. Sponsored",174676115456.0,0.1155895138962974,True
2026-05-11,Sweden,SPOT,Spotify Technology S.A.,86257614848.0,0.068212920116914,True
2026-05-11,Switzerland,RHHBY,Roche Holding Ltd,330997235712.0,0.0777776850865564,True
2026-05-11,Taiwan,TSM,Taiwan Semiconductor Manufactur,2098106466304.0,0.0871024773395352,True
2026-05-11,United Kingdom,HSBC,"HSBC Holdings, plc.",310554034176.0,0.1094055589744812,True
2026-05-11,United States,BAM,Brookfield Asset Management Inc,78130757632.0,0.0905643765529243,True
2026-05-11,Uruguay,MELI,"MercadoLibre, Inc.",78950727680.0,0.1024045177016811,True
