date,country,ticker,name,mktcap,icc,selected
2026-05-14,Argentina,YPF,YPF Sociedad Anonima,18636922880.0,0.1767920084233115,True
2026-05-14,Australia,BHP,BHP Group Limited,225912897536.0,0.0708309010098534,True
2026-05-14,Belgium,LKFT,Lakefront Biotherapeutics,1811510528.0,0.1532082482597795,True
2026-05-14,Bermuda,ACGL,Arch Capital Group Ltd.,32653950976.0,0.0864292170641652,True
2026-05-14,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,127469568000.0,0.146742444480192,True
2026-05-14,Canada,RY,Royal Bank Of Canada,255618646016.0,0.097961516544999,True
2026-05-14,Cayman Islands,CRDO,Credo Technology Group Holding ,34038390784.0,0.1173428527113902,True
2026-05-14,Chile,SQM,Sociedad Quimica y Minera S.A.,24793364480.0,0.0494761889795948,True
2026-05-14,China,NTES,"NetEase, Inc.",74201538560.0,0.2546590920616832,True
2026-05-14,Colombia,AVAL,Grupo Aval Acciones y Valores S,5021745152.0,0.1400022470857321,True
2026-05-14,Cyprus,GDEV,GDEV Inc.,313094112.0,0.1976917141063684,True
2026-05-14,Denmark,GMAB,Genmab A/S,16514825216.0,0.184310926571748,True
2026-05-14,Finland,AS,"Amer Sports, Inc.",19392129024.0,0.0778800198028911,True
2026-05-14,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,264084291584.0,0.0828154655246794,True
2026-05-14,Germany,SIEGY,Siemens AG,243215613952.0,0.0761961867044159,True
2026-05-14,Greece,ESEA,Euroseas Ltd.,493629440.0,0.1283108944233445,True
2026-05-14,Hong Kong,BABA,Alibaba Group Holding Limited,338553995264.0,0.2969329782975608,True
2026-05-14,India,HDB,HDFC Bank Limited,127474147328.0,0.0844387868457311,True
2026-05-14,Ireland,PDD,PDD Holdings Inc.,136048238592.0,0.3379526845617512,True
2026-05-14,Israel,TEVA,Teva Pharmaceutical Industries ,41115918336.0,0.1269206214447,True
2026-05-14,Italy,ISNPY,Intesa Sanpaolo S.p.A.,117835079680.0,0.1293079409862637,True
2026-05-14,Japan,TM,Toyota Motor Corporation,248285954048.0,0.1273171869211725,True
2026-05-14,Jersey,CSHR,CoinShares PLC,836136000.0,0.1172801565590921,True
2026-05-14,Jordan,IGIC,International General Insurance,1068199808.0,0.1096050615147065,True
2026-05-14,Luxembourg,MT,Arcelor Mittal NY Registry Shar,48500084736.0,0.175589779996074,True
2026-05-14,Macao,ZTG,Zenta Group Company Limited,30230628.0,0.0327298165018614,True
2026-05-14,Malaysia,EMPG,Empro Group Inc.,143046400.0,0.01,True
2026-05-14,Mexico,AMX,"America Movil, S.A.B. de C.V.",81484005376.0,0.060472352314456,True
2026-05-14,Netherlands,ASML,ASML Holding N.V. - New York Re,610698133504.0,0.0653302339351135,True
2026-05-14,Norway,OPRA,Opera Limited,1620908800.0,0.1497183691393763,True
2026-05-14,Peru,BAP,Credicorp Ltd.,26007638016.0,0.1122383650776911,True
2026-05-14,Philippines,YDDL,One and One Green Technologies.,226374656.0,0.0961411099787399,True
2026-05-14,Singapore,STX,Seagate Technology Holdings PLC,180450525184.0,0.1402340301677768,True
2026-05-14,South Africa,NPSNY,Naspers Ltd.,39621984256.0,0.0889729989429587,True
2026-05-14,South Korea,KB,KB Financial Group Inc,37522415616.0,0.4,True
2026-05-14,Spain,SAN,"Banco Santander, S.A. Sponsored",170500014080.0,0.1173781689242609,True
2026-05-14,Sweden,SPOT,Spotify Technology S.A.,88938905600.0,0.0668671480533696,True
2026-05-14,Switzerland,RHHBY,Roche Holding Ltd,330288758784.0,0.0779059120682407,True
2026-05-14,Taiwan,TSM,Taiwan Semiconductor Manufactur,2166463135744.0,0.0857371173178614,True
2026-05-14,Thailand,NIVF,NewGenIvf Group Limited,551940.0,0.4,True
2026-05-14,Turkey,HEPS,D-Market Electronic Services & ,925213248.0,0.3571159461791199,True
2026-05-14,United Arab Emirates,VEON,VEON Ltd.,3707941888.0,0.1666821524639271,True
2026-05-14,United Kingdom,HSBC,"HSBC Holdings, plc.",311137042432.0,0.1092589399619455,True
2026-05-14,United States,BAM,Brookfield Asset Management Inc,78913183744.0,0.0890586294459655,True
2026-05-14,Uruguay,MELI,"MercadoLibre, Inc.",81489133568.0,0.097718230873704,True
