date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-05-19,Argentina,0.2040985653569638,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Brazil,0.1442016900297716,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Canada,0.094006308669223,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Cayman Islands,0.1547586815879399,6,5,0.9946754883309918,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Chile,0.1214523391932842,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,China,0.2587536854203178,10,9,0.9482805964806305,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,France,0.0988639924487936,10,7,0.9896562084655652,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Germany,0.099554120160342,10,8,0.9732612532560108,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Greece,0.1319348888191425,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-19,Hong Kong,0.3013606899879496,10,7,0.998891223383061,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,India,0.0973876372957789,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Ireland,0.1285431657480622,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Israel,0.0854297467668841,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Italy,0.0907857771753606,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Japan,0.0880543368778437,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Luxembourg,0.1774614744490849,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Malaysia,0.0179342944937606,5,3,0.9202192220785768,Partial ADR estimate,partial_adr_estimate
2026-05-19,Mexico,0.090850630987229,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Netherlands,0.0765930891197221,8,7,0.9996654995714184,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Singapore,0.0458281816009486,10,5,0.1317870677014787,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,South Africa,0.1267292552409182,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,South Korea,0.2216153387690408,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Spain,0.1098058007458219,4,3,0.9996434510301372,Partial ADR estimate,partial_adr_estimate
2026-05-19,Sweden,0.0675732631278945,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-19,Switzerland,0.096968501122601,8,6,0.9942649724806066,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,Taiwan,0.090101851418791,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,United Arab Emirates,0.0345229949732984,4,2,0.9292172638609412,Partial ADR estimate,partial_adr_estimate
2026-05-19,United Kingdom,0.0843106962696189,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-19,United States,0.0990208433115104,10,9,0.9939822545428986,ADR Top-10 ICC calculation,adr_top10_icc_calculation
