date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-05-28,Argentina,0.1757950780544161,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-28,Brazil,0.1296762432989444,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-28,Canada,0.0896608259560424,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-28,Chile,0.1319110323757353,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-28,China,0.2995092598797206,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-28,Colombia,0.1043331182732274,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-28,France,0.0938696817063486,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-28,Germany,0.0975962812012652,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-28,India,0.0931071872398118,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-28,Israel,0.1112969486574712,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-28,Italy,0.0724091606488815,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-28,Japan,0.0883799493750861,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-28,Luxembourg,0.0608757424735217,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-28,Mexico,0.0836592608295114,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-28,Netherlands,0.0815612776996829,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-28,Peru,0.1064862405568791,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-28,Singapore,0.1024715362979769,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-28,South Africa,0.1508617613061828,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-28,South Korea,0.1943062466486413,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-28,Spain,0.1298388834425553,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-28,Switzerland,0.1119932101549271,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-28,Taiwan,0.0862868660075507,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-28,United Kingdom,0.0785863586281432,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
