date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-05-14,Argentina,0.1852471217959739,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Australia,0.0698286895464761,10,3,0.9881743579228772,Partial ADR estimate,partial_adr_estimate
2026-05-14,Belgium,0.077634132751074,7,4,0.9957291263842492,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Bermuda,0.0888746945143731,10,7,0.9026912204276558,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Brazil,0.178696618439715,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Canada,0.0947304531560315,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Cayman Islands,0.1264620216332192,10,8,0.9864111002063644,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Chile,0.1443215520818156,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,China,0.2527165522571986,10,9,0.9452876356238802,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Colombia,0.1141650025981061,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Cyprus,0.1039305742148994,3,2,0.998845812841328,Partial ADR estimate,partial_adr_estimate
2026-05-14,Denmark,0.1886051116475664,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-14,Finland,0.0690742636875704,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-14,France,0.0990954801440419,10,8,0.9898481218599362,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Germany,0.102278653407257,10,9,0.9736919978573476,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Greece,0.1017874991474727,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Guernsey,0.0905256425565832,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-14,Hong Kong,0.2984221664629475,10,6,0.9411663957225588,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,India,0.0975901505723382,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Ireland,0.1156558305013021,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Israel,0.083293750278565,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Italy,0.0904674780130969,9,7,0.9989026747552228,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Japan,0.0994407674237035,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Jersey,0.1346856753562893,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-14,Luxembourg,0.1258943094792455,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Malaysia,0.0275466746311247,10,5,0.797320852399804,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Mexico,0.0994486695741453,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Netherlands,0.0858418054640509,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Panama,0.1576141036365501,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-14,Peru,0.1176153963539232,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-14,Philippines,0.1111477184710633,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-14,Singapore,0.1445769383374208,10,8,0.9832409912869428,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,South Africa,0.1258876026023218,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,South Korea,0.2135413913280345,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Spain,0.1094931228443915,6,3,0.9994164345774158,Partial ADR estimate,partial_adr_estimate
2026-05-14,Sweden,0.0682852461185294,6,2,0.8055894837036538,Partial ADR estimate,partial_adr_estimate
2026-05-14,Switzerland,0.0945740223167126,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Taiwan,0.0878535184960311,10,8,0.999770047352984,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,Turkey,0.3066476299194554,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-14,United Arab Emirates,0.2402754744126216,9,5,0.9404950812495644,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,United Kingdom,0.0793277468091859,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-14,United States,0.1012164917538807,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
