date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-05-27,Argentina,0.1764061091517923,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-27,Brazil,0.1357536863431702,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-27,Canada,0.0922042655762796,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-27,Chile,0.131522440932676,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-27,China,0.3005408182834672,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-27,Colombia,0.1026912565112741,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-27,France,0.1026552037519513,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-27,Germany,0.109669964444341,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-27,India,0.0969457216685848,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-27,Israel,0.1115607597693973,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-27,Italy,0.0734125934239043,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-27,Japan,0.0883531677749544,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-27,Luxembourg,0.0611884982207594,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-27,Mexico,0.0855136144146031,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-27,Netherlands,0.0848981350408144,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-27,Peru,0.1056278476701951,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-27,South Africa,0.1515818947245298,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-27,South Korea,0.2012268583519015,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-27,Spain,0.137175281502634,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-27,Switzerland,0.111995017401444,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-27,Taiwan,0.0866773909107607,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-27,United Kingdom,0.0809449868283323,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
