date,country,ticker,name,mktcap,icc,selected
2026-05-12,Argentina,YPF,YPF Sociedad Anonima,18966034432.0,0.1984870805727475,True
2026-05-12,Australia,BHP,BHP Group Limited,224363282432.0,0.0712178957492207,True
2026-05-12,Belgium,BUD,Anheuser-Busch Inbev SA Sponsor,154581794816.0,0.0777723575384089,True
2026-05-12,Bermuda,VIK,Viking Holdings Ltd,35953332224.0,0.0855660845727622,True
2026-05-12,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,132109508608.0,0.13593499295623,True
2026-05-12,Canada,RY,Royal Bank Of Canada,253463347200.0,0.0985328732834081,True
2026-05-12,Cayman Islands,CRDO,Credo Technology Group Holding ,36626223104.0,0.1128853869378604,True
2026-05-12,Chile,SQM,Sociedad Quimica y Minera S.A.,27029907456.0,0.0461858273072066,True
2026-05-12,China,NTES,"NetEase, Inc.",74664181760.0,0.2538610120041314,True
2026-05-12,Colombia,EC,Ecopetrol S.A.,26890317824.0,0.0954298396287282,True
2026-05-12,Cyprus,FRO,Frontline Plc,8577659904.0,0.0965667316888315,True
2026-05-12,Denmark,GMAB,Genmab A/S,16630838272.0,0.1837307784118423,True
2026-05-12,Finland,NOK,Nokia Corporation Sponsored,73521971200.0,0.0695552556349182,True
2026-05-12,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,263614906368.0,0.0829259549007176,True
2026-05-12,Germany,SIEGY,Siemens AG,242446483456.0,0.0763733978770415,True
2026-05-12,Greece,TEN,Tsakos Energy Navigation Ltd,1304826624.0,0.0885359823630745,True
2026-05-12,Guernsey,SGHC,Super Group (SGHC) Limited,6564352512.0,0.0857059260685745,True
2026-05-12,Hong Kong,BABA,Alibaba Group Holding Limited,323344007168.0,0.3110931214125397,True
2026-05-12,India,HDB,HDFC Bank Limited,123368701952.0,0.086360939913587,True
2026-05-12,Ireland,ETN,"Eaton Corporation, PLC",155914092544.0,0.0658152921213181,True
2026-05-12,Israel,TEVA,Teva Pharmaceutical Industries ,41698131968.0,0.125974498839868,True
2026-05-12,Italy,ISNPY,Intesa Sanpaolo S.p.A.,118758211584.0,0.1286913965315984,True
2026-05-12,Japan,TM,Toyota Motor Corporation,215116414976.0,0.1312009879089309,True
2026-05-12,Jersey,CMCL,Caledonia Mining Corporation Pl,482246304.0,0.1123859738042544,True
2026-05-12,Jordan,IGIC,International General Insurance,1061374208.0,0.1100287440165178,True
2026-05-12,Luxembourg,MT,Arcelor Mittal NY Registry Shar,47189803008.0,0.1780801853381529,True
2026-05-12,Mexico,AMX,"America Movil, S.A.B. de C.V.",81664483328.0,0.0603670472840488,True
2026-05-12,Netherlands,ASML,ASML Holding N.V. - New York Re,586197106688.0,0.0672016538256013,True
2026-05-12,Norway,OPRA,Opera Limited,1619117696.0,0.1498257509656507,True
2026-05-12,Panama,CPA,"Copa Holdings, S.A.",4770426368.0,0.2330123120527377,True
2026-05-12,Peru,BAP,Credicorp Ltd.,25700491264.0,0.1131977732991641,True
2026-05-12,Philippines,PHI,PLDT Inc. Sponsored,4336597504.0,0.1094794809878574,True
2026-05-12,Singapore,STX,Seagate Technology Holdings PLC,181355282432.0,0.1398725515627705,True
2026-05-12,South Africa,GFI,Gold Fields Limited,40535048192.0,0.092337812623333,True
2026-05-12,South Korea,KB,KB Financial Group Inc,37181915136.0,0.4,True
2026-05-12,Spain,SAN,"Banco Santander, S.A. Sponsored",173092077568.0,0.116260255910119,True
2026-05-12,Sweden,SPOT,Spotify Technology S.A.,88982085632.0,0.0668459629034515,True
2026-05-12,Switzerland,RHHBY,Roche Holding Ltd,329644670976.0,0.0780228811588254,True
2026-05-12,Taiwan,TSM,Taiwan Semiconductor Manufactur,2060453150720.0,0.0885688633055964,True
2026-05-12,Thailand,NIVF,NewGenIvf Group Limited,642452.0,0.4,True
2026-05-12,Turkey,HEPS,D-Market Electronic Services & ,950219136.0,0.3525030887866441,True
2026-05-12,United Arab Emirates,VEON,VEON Ltd.,3438373632.0,0.1729811302834618,True
2026-05-12,United Kingdom,HSBC,"HSBC Holdings, plc.",308564819968.0,0.1099091867572569,True
2026-05-12,United States,BAM,Brookfield Asset Management Inc,77827375104.0,0.0908433916426189,True
2026-05-12,Uruguay,MELI,"MercadoLibre, Inc.",80039698432.0,0.101620205089319,True
