date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-05-12,Argentina,0.2134035137368943,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Australia,0.0716220313668008,10,2,0.9082332533891364,Partial ADR estimate,partial_adr_estimate
2026-05-12,Belgium,0.0773401691161541,7,3,0.9837845083427472,Partial ADR estimate,partial_adr_estimate
2026-05-12,Bermuda,0.0933360800659235,10,6,0.8076369897880883,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Brazil,0.1303729658728163,10,9,0.9492255535905524,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Canada,0.0950624763543779,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Cayman Islands,0.1261062227993939,10,7,0.9829642983063284,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Chile,0.1387536626263737,8,7,0.9617770008126956,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,China,0.2495929024254119,10,9,0.9467329791886696,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Colombia,0.1115959549589234,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Cyprus,0.100125146408289,3,2,0.9988504863497564,Partial ADR estimate,partial_adr_estimate
2026-05-12,Denmark,0.1834106776865274,3,2,0.8572116941274687,Partial ADR estimate,partial_adr_estimate
2026-05-12,Finland,0.0713811926636335,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-12,France,0.0980033877975986,10,8,0.9894375879034688,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Germany,0.1007111201852344,10,9,0.9729556294000176,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Greece,0.0983744471957139,4,3,0.9872065040613024,Partial ADR estimate,partial_adr_estimate
2026-05-12,Guernsey,0.0900799374185076,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-12,Hong Kong,0.302047027236849,10,5,0.9400609597785434,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,India,0.0974525550617441,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Ireland,0.1143323037373974,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Israel,0.0800700265630904,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Italy,0.0887004383800949,9,7,0.998907682250264,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Japan,0.1201262459641527,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Jersey,0.1334057151194971,4,2,0.416658417647582,Partial ADR estimate,partial_adr_estimate
2026-05-12,Luxembourg,0.1253351065397926,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Mexico,0.088547064245668,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Netherlands,0.0890234937036878,10,9,0.9548220639420866,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Panama,0.2025133102680946,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-12,Peru,0.1123448159148852,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-12,Philippines,0.1086729129238922,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-12,Singapore,0.1418485908703246,10,7,0.968127296125232,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,South Africa,0.1230869703625478,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,South Korea,0.1932090239405363,10,9,0.9972154277723138,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Spain,0.1087311343353249,6,3,0.999439267566676,Partial ADR estimate,partial_adr_estimate
2026-05-12,Sweden,0.0688067158693143,6,2,0.8057392150920775,Partial ADR estimate,partial_adr_estimate
2026-05-12,Switzerland,0.0932109942541986,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Taiwan,0.0889073438593703,10,7,0.999565268239482,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,Turkey,0.302480024595738,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-05-12,United Arab Emirates,0.2601491051960141,9,3,0.9409844662391492,Partial ADR estimate,partial_adr_estimate
2026-05-12,United Kingdom,0.0781975117176287,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-05-12,United States,0.1026367639274274,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
