date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status
2026-05-07,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.08832696156131346,0.8926066459698748,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,IVV,iShares Core S&P 500 ETF,Broad Market,0.08832735265670649,0.8926179943995778,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,VOO,Vanguard S&P 500 ETF,Broad Market,0.08339493505259216,0.8197618402432783,25,20,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,VTI,Vanguard Total Stock Market ETF,Broad Market,0.0776294333594613,0.8787954507594689,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.06615154351385376,0.3112622383772059,25,16,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
2026-05-07,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.1778683535011902,0.9822199427277001,25,23,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,IWM,iShares Russell 2000 ETF,Small Cap,0.06662602480579706,0.5017617264919622,25,13,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
2026-05-07,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.0682175772566891,0.5445402298850575,25,15,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
2026-05-07,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.06083790838574554,0.8374639769452452,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,VUG,Vanguard Growth ETF,Style,0.0613152942918354,0.8029684798106969,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,VTV,Vanguard Value ETF,Style,0.08507613677145233,0.9514090451166717,25,23,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,IWF,iShares Russell 1000 Growth ETF,Style,0.06859848583111312,0.8436835580672194,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,IWD,iShares Russell 1000 Value ETF,Style,0.08213082349365337,0.9989718571082976,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,XLK,Technology Select Sector SPDR Fund,Sector,0.06819745350462303,0.5488672776098891,25,17,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
2026-05-07,XLF,Financial Select Sector SPDR Fund,Sector,0.08679637278664495,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,XLV,Health Care Select Sector SPDR Fund,Sector,0.08598289610517322,0.7914408243492762,25,23,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
2026-05-07,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.08297818855663829,0.9813527204644458,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.07960737706834516,0.9814145644073711,25,23,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,XLE,Energy Select Sector SPDR Fund,Sector,0.07436030782095016,0.9866184932423391,22,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,XLI,Industrial Select Sector SPDR Fund,Sector,0.07083797101070102,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,XLB,Materials Select Sector SPDR Fund,Sector,0.08202362075712832,0.9598625012637751,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,XLU,Utilities Select Sector SPDR Fund,Sector,0.07374327944638814,0.9635930219958824,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.050996688604585665,0.9953841458762493,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-07,XLC,Communication Services Select Sector SPDR Fund,Sector,0.07132521980790361,0.2292054126851792,24,14,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
2026-05-07,SMH,VanEck Semiconductor ETF,Theme,0.09530135256842691,0.5932169076514902,25,17,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
2026-05-07,XBI,SPDR S&P Biotech ETF,Theme,0.05817925849694533,0.29011204587467465,25,6,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
