date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status
2026-05-21,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.07255029327735386,0.5262,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-21,IVV,iShares Core S&P 500 ETF,Broad Market,0.07227001741219766,0.5258,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-21,VOO,Vanguard S&P 500 ETF,Broad Market,0.07100829647221708,0.5107,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-21,VTI,Vanguard Total Stock Market ETF,Broad Market,0.07082326430306934,0.45050000000000007,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-21,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.07520973425620102,0.7234999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.06787954595884681,0.9511000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,IWM,iShares Russell 2000 ETF,Small Cap,0.06599174096544047,0.1069,25,20,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-21,IJR,iShares Core S&P Small-Cap ETF,Small Cap,,0.0,0,0,Unavailable,stockanalysis_full_holdings,error: RuntimeError
2026-05-21,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.06657993126908059,0.16390000000000002,24,24,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-21,VUG,Vanguard Growth ETF,Style,0.06738897346194779,0.7873,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,VTV,Vanguard Value ETF,Style,0.08050908219820044,0.3698,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-21,IWF,iShares Russell 1000 Growth ETF,Style,0.06974611242212866,0.7707,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,IWD,iShares Russell 1000 Value ETF,Style,0.07656435168321266,0.34440000000000004,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-21,XLK,Technology Select Sector SPDR Fund,Sector,0.09343063206991427,0.8387,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,XLF,Financial Select Sector SPDR Fund,Sector,0.0770123393344062,0.7736999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,XLV,Health Care Select Sector SPDR Fund,Sector,0.08990671562538681,0.8573000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.055775925040347514,0.9139,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.06273936625739644,0.9244999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,XLE,Energy Select Sector SPDR Fund,Sector,0.06777353759640237,0.994,24,21,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,XLI,Industrial Select Sector SPDR Fund,Sector,0.06323310054706338,0.6665,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-05-21,XLB,Materials Select Sector SPDR Fund,Sector,0.08272651335225607,0.9894,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,XLU,Utilities Select Sector SPDR Fund,Sector,0.07321126572550764,0.9197000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.04786443664044257,0.9349000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,XLC,Communication Services Select Sector SPDR Fund,Sector,0.06493354396043015,0.9876999999999999,25,22,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,SMH,VanEck Semiconductor ETF,Theme,0.09810808183933709,0.9997999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-05-21,XBI,SPDR S&P Biotech ETF,Theme,0.1013009661723741,0.18009999999999998,25,13,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
