date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status
2026-05-27,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.0686893709244196,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,IVV,iShares Core S&P 500 ETF,Broad Market,0.08250181322302551,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,VOO,Vanguard S&P 500 ETF,Broad Market,0.07720138858272962,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,VTI,Vanguard Total Stock Market ETF,Broad Market,0.07752635047251438,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.06773892949670016,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.11171781828435405,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,IWM,iShares Russell 2000 ETF,Small Cap,0.06521710501425919,0.8710481069511211,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.07065255611743854,0.9240867086967787,25,22,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.0658080521323212,0.9594748858447488,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,VUG,Vanguard Growth ETF,Style,0.053895072106136616,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,VTV,Vanguard Value ETF,Style,0.07685455471719496,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,IWF,iShares Russell 1000 Growth ETF,Style,0.06288803875775804,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,IWD,iShares Russell 1000 Value ETF,Style,0.07949190665738178,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,XLK,Technology Select Sector SPDR Fund,Sector,0.08813232511205751,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,XLF,Financial Select Sector SPDR Fund,Sector,0.08515227148843364,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,XLV,Health Care Select Sector SPDR Fund,Sector,0.0819685990518147,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.08237175871330454,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.08449122828279455,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,XLE,Energy Select Sector SPDR Fund,Sector,0.07436705625141748,0.9617203332582751,22,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,XLI,Industrial Select Sector SPDR Fund,Sector,0.0660869010310479,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,XLB,Materials Select Sector SPDR Fund,Sector,0.08138435034076767,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,XLU,Utilities Select Sector SPDR Fund,Sector,0.07395206266268572,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.054004908695019484,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,XLC,Communication Services Select Sector SPDR Fund,Sector,0.10568579762275497,0.5503462334002815,24,22,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
2026-05-27,SMH,VanEck Semiconductor ETF,Theme,0.07747532438661636,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-05-27,XBI,SPDR S&P Biotech ETF,Theme,0.0775334690065268,0.5269321512249678,25,13,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
