date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status,source_file
2026-08-10,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.1340239934923252,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.069061299417999,0.9603355324146992,25,23,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,IVV,iShares Core S&P 500 ETF,Broad Market,0.0648295598569815,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,IWD,iShares Russell 1000 Value ETF,Style,0.0717746331475709,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,IWF,iShares Russell 1000 Growth ETF,Style,0.0635233318319772,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,IWM,iShares Russell 2000 ETF,Small Cap,0.0590945064416773,0.87551867219917,25,22,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.061751319226592,0.9561403508771932,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.0488601460574928,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,SMH,VanEck Semiconductor ETF,Theme,0.0921551410705621,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.0821862813851963,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,VOO,Vanguard S&P 500 ETF,Broad Market,0.069286963416169,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,VTI,Vanguard Total Stock Market ETF,Broad Market,0.0905388478277552,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,VTV,Vanguard Value ETF,Style,0.0775773889126357,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,VUG,Vanguard Growth ETF,Style,0.0696913925082169,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,XBI,SPDR S&P Biotech ETF,Theme,0.0626449803197521,0.2584574527544518,25,6,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,XLB,Materials Select Sector SPDR Fund,Sector,0.1189810267881218,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,XLC,Communication Services Select Sector SPDR Fund,Sector,0.0903644749484627,0.8323315545651789,24,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,XLE,Energy Select Sector SPDR Fund,Sector,0.0644359491587478,0.9889935722461918,22,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,XLF,Financial Select Sector SPDR Fund,Sector,0.0789401435907506,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,XLI,Industrial Select Sector SPDR Fund,Sector,0.0746253626327586,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,XLK,Technology Select Sector SPDR Fund,Sector,0.0924466540309722,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.079201799780649,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.0388422697011975,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,XLU,Utilities Select Sector SPDR Fund,Sector,0.0743149286342768,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,XLV,Health Care Select Sector SPDR Fund,Sector,0.0741533652689492,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
2026-08-10,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.0797283112426786,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202608/etf_icc_2026_08_10.csv
