date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-09-03,Basic Materials,0.08472253563622736,0.11753561194708147,191,ICC calculation,data/202609/icc_live_usall_2026_0903_r1.csv
2026-09-03,Communication Services,0.058418707356791874,0.13236487380969514,174,ICC calculation,data/202609/icc_live_usall_2026_0903_r1.csv
2026-09-03,Consumer Cyclical,0.07217708351655548,0.1154356808642514,393,ICC calculation,data/202609/icc_live_usall_2026_0903_r1.csv
2026-09-03,Consumer Defensive,0.06294033571087573,0.11338144827608393,173,ICC calculation,data/202609/icc_live_usall_2026_0903_r1.csv
2026-09-03,Energy,0.07967333661407021,0.10788766720361904,214,ICC calculation,data/202609/icc_live_usall_2026_0903_r1.csv
2026-09-03,Financial Services,0.08417494266478431,0.11849058306459716,991,ICC calculation,data/202609/icc_live_usall_2026_0903_r1.csv
2026-09-03,Healthcare,0.08583029485721147,0.10636762818710822,377,ICC calculation,data/202609/icc_live_usall_2026_0903_r1.csv
2026-09-03,Industrials,0.06059861486068837,0.09958870947866878,490,ICC calculation,data/202609/icc_live_usall_2026_0903_r1.csv
2026-09-03,Real Estate,0.05201665677106238,0.09263311965199779,184,ICC calculation,data/202609/icc_live_usall_2026_0903_r1.csv
2026-09-03,Technology,0.10711348347352499,0.10407062625922528,529,ICC calculation,data/202609/icc_live_usall_2026_0903_r1.csv
2026-09-03,Unknown,0.10347560041177196,0.14276803506323163,7,ICC calculation,data/202609/icc_live_usall_2026_0903_r1.csv
2026-09-03,Utilities,0.08136365596695169,0.09771033509832029,86,ICC calculation,data/202609/icc_live_usall_2026_0903_r1.csv
