date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-09-07,Basic Materials,0.08488874659572304,0.11748529552519076,192,ICC calculation,data/202609/icc_live_usall_2026_0907_r1.csv
2026-09-07,Communication Services,0.05888917927638655,0.13326685874053265,171,ICC calculation,data/202609/icc_live_usall_2026_0907_r1.csv
2026-09-07,Consumer Cyclical,0.07581027210079279,0.11693729986230847,400,ICC calculation,data/202609/icc_live_usall_2026_0907_r1.csv
2026-09-07,Consumer Defensive,0.0651634664785325,0.11657977259919586,177,ICC calculation,data/202609/icc_live_usall_2026_0907_r1.csv
2026-09-07,Energy,0.082171782971565,0.11127594838263942,210,ICC calculation,data/202609/icc_live_usall_2026_0907_r1.csv
2026-09-07,Financial Services,0.08392776411319049,0.11719675018950816,939,ICC calculation,data/202609/icc_live_usall_2026_0907_r1.csv
2026-09-07,Healthcare,0.08566914737318385,0.10635507486385368,390,ICC calculation,data/202609/icc_live_usall_2026_0907_r1.csv
2026-09-07,Industrials,0.060464118486907865,0.10022001719089614,483,ICC calculation,data/202609/icc_live_usall_2026_0907_r1.csv
2026-09-07,Real Estate,0.052726794699721885,0.09183413871772905,188,ICC calculation,data/202609/icc_live_usall_2026_0907_r1.csv
2026-09-07,Technology,0.1063243082717841,0.1058016926835792,551,ICC calculation,data/202609/icc_live_usall_2026_0907_r1.csv
2026-09-07,Unknown,0.09670501864803784,0.09565887760131356,7,ICC calculation,data/202609/icc_live_usall_2026_0907_r1.csv
2026-09-07,Utilities,0.08099497883680175,0.09654140131491529,82,ICC calculation,data/202609/icc_live_usall_2026_0907_r1.csv
