ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
A,125.81,1.02,35666993152.0,282839637.0,23.815,Healthcare,"Agilent Technologies, Inc.",5.93426,0.10372818177835152,0.18885320459869756,0.0634414544118832,2026-02-16
AA,59.95,0.4,15524893696.0,258964032.0,23.645,Basic Materials,Alcoa Corporation,4.99139,0.04625765568308626,0.3944120105774153,0.07208769651011826,2026-02-16
AAL,13.88,0.0,9164979200.0,660301080.0,-5.644,Industrials,"American Airlines Group, Inc.",2.09873,0.2976180833170534,,0.18970252871746307,2026-02-16
AAMI,51.85,0.4,1856847616.0,35709120.0,1.697,Financial Services,Acadian Asset Management Inc.,4.375,0.2518102857142859,0.03263508330885026,0.13462902211582367,2026-02-16
AAOI,44.46,0.0,3035723776.0,68279888.0,8.214,Technology,"Applied Optoelectronics, Inc.",0.8325,0.04,0.1847503400889133,0.02372333862648021,2026-02-16
AAON,101.04,0.4,8248305152.0,81634058.0,10.578,Industrials,"AAON, Inc.",1.42,0.39718309859154943,0.10469121226857345,0.06526192171610654,2026-02-16
AAP,58.85,1.0,3532308992.0,60022245.0,36.633,Consumer Cyclical,Advance Auto Parts Inc.,2.69594,0.4565049667277463,0.6224809058507756,0.1545814040243596,2026-02-16
AAPL,255.78,1.04,3759435415552.0,14681140000.0,5.998,Technology,Apple Inc.,8.49109,0.09679558219262763,0.023423059046505917,0.04714586482109173,2026-02-16
AAT,18.56,1.36,1439745024.0,61390936.0,18.746,Real Estate,"American Assets Trust, Inc.",0.43,0.01,0.7993321505350102,0.02588107133174089,2026-02-16
AB,40.84,3.38,4514343424.0,90993251.0,12.934,Financial Services,AllianceBernstein Holding L.P.,3.63443,0.11041071089551857,0.2607038494628272,0.1367847155912364,2026-02-16
ABBV,231.5,6.65,409149538304.0,1767384632.0,-1.495,Healthcare,AbbVie Inc.,14.56545,0.09771548424525167,,0.08349297677473888,2026-02-16
ABCB,84.02,0.8,5739837952.0,68022316.0,60.16,Financial Services,Ameris Bancorp,6.49667,0.06670032493569789,0.7129508820251795,0.07618710940165385,2026-02-16
ABEV,3.11,0.31,48567390208.0,15616525320.0,1.0791866,Consumer Defensive,Ambev S.A.,0.1898,0.09704952581664905,0.34700536289324174,0.09824554557479293,2026-02-16
