date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status,source_file
2026-09-22,Argentina,0.1597761104644329,,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Australia,0.0746278743542287,,10,2,0.9191586145626848,Partial ADR estimate,partial_adr_estimate,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Brazil,0.1216974477781483,,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Canada,0.0892536867379928,,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Cayman Islands,0.1580034974243915,,9,6,0.9845121573765662,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Chile,0.1195142141794506,,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,China,0.316683338732497,,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Colombia,0.0987630679460411,2.0,2,2,1.0,Partial ADR estimate,partial_adr_estimate,data/derived/country_adr/202609/country_adr_icc_2026_0922.csv
2026-09-22,France,0.0927900431382654,,10,7,0.9898636261783382,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Germany,0.1056263194497601,,10,9,0.972580583518391,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Greece,0.1289338009004293,,3,3,1.0,Partial ADR estimate,partial_adr_estimate,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Hong Kong,0.3065521146813784,,10,5,0.9800615636031887,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,India,0.0970108828856745,,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Ireland,0.1191309416388074,,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Israel,0.0906019708175532,,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Italy,0.0969371599845565,,7,6,0.9999195577719692,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Japan,0.1114647257388803,,10,9,0.9998425019168048,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Jersey,0.1921787663727023,,2,2,1.0,Partial ADR estimate,partial_adr_estimate,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Luxembourg,0.2189889750870833,,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Mexico,0.0869212366799893,,7,6,0.9999979993645138,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Netherlands,0.0869310038521818,,8,7,0.9996443220699256,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Peru,0.1076731652532902,2.0,2,2,1.0,Partial ADR estimate,partial_adr_estimate,data/derived/country_adr/202609/country_adr_icc_2026_0922.csv
2026-09-22,Singapore,0.0901418103958773,,10,4,0.7307169995041708,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,South Africa,0.1449090568656826,,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,South Korea,0.2465610927663132,,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Spain,0.095135360687744,,4,3,0.9998557225360076,Partial ADR estimate,partial_adr_estimate,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Sweden,0.0643229801363376,,3,2,0.996163302298012,Partial ADR estimate,partial_adr_estimate,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Switzerland,0.0871994160760348,,9,6,0.992246260010271,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,Taiwan,0.0969010815740321,,10,9,0.9999777951738196,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,United Arab Emirates,0.3102159310063557,,5,3,0.9501414562047652,Partial ADR estimate,partial_adr_estimate,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,United Kingdom,0.0839508918148442,,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
2026-09-22,United States,0.1076511075650033,,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202609/country_adr_icc_2026_09_22.csv
