date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status,source_file
2026-07-22,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.1370481607784242,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.0644639668574986,0.9200000000000004,25,23,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,IVV,iShares Core S&P 500 ETF,Broad Market,0.0848264381488993,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,IWD,iShares Russell 1000 Value ETF,Style,0.0710546409922257,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,IWF,iShares Russell 1000 Growth ETF,Style,0.0660385095631839,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,IWM,iShares Russell 2000 ETF,Small Cap,0.0588786809755176,0.8431372549019606,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.0641848139648322,0.9296543359611884,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.0638106577485452,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,SMH,VanEck Semiconductor ETF,Theme,0.0883119456190735,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.0848680266447738,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,VOO,Vanguard S&P 500 ETF,Broad Market,0.0697812472486981,0.9413067257156578,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,VTI,Vanguard Total Stock Market ETF,Broad Market,0.0903474163124299,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,VTV,Vanguard Value ETF,Style,0.0774367825369893,0.99880392268012,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,VUG,Vanguard Growth ETF,Style,0.0755004956801626,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,XBI,SPDR S&P Biotech ETF,Theme,0.0957771602213021,0.165201135012469,25,4,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,XLB,Materials Select Sector SPDR Fund,Sector,0.0856752483307471,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,XLC,Communication Services Select Sector SPDR Fund,Sector,0.1003012998447203,0.8138726064869088,24,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,XLE,Energy Select Sector SPDR Fund,Sector,0.0758419069687296,0.9503722084367248,22,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,XLF,Financial Select Sector SPDR Fund,Sector,0.0831298712621974,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,XLI,Industrial Select Sector SPDR Fund,Sector,0.0626954917444748,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,XLK,Technology Select Sector SPDR Fund,Sector,0.0961063487563064,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.0744241364665186,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.040501228883834,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,XLU,Utilities Select Sector SPDR Fund,Sector,0.0713623850483125,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,XLV,Health Care Select Sector SPDR Fund,Sector,0.082604105338689,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
2026-07-22,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.0852446865616831,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_22.csv
