date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status,source_file
2026-07-28,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.1354844615327378,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.0688640260833259,0.96,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,IVV,iShares Core S&P 500 ETF,Broad Market,0.0649917177120671,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,IWD,iShares Russell 1000 Value ETF,Style,0.0709217251882464,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,IWF,iShares Russell 1000 Growth ETF,Style,0.0729912852426189,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,IWM,iShares Russell 2000 ETF,Small Cap,0.0593292421355532,0.8422496570644719,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.0639483332779224,0.9444108761329304,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.0707005415976823,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,SMH,VanEck Semiconductor ETF,Theme,0.0969334750013691,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.06550964029631,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,VOO,Vanguard S&P 500 ETF,Broad Market,0.0712322851957704,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,VTI,Vanguard Total Stock Market ETF,Broad Market,0.0935176061728742,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,VTV,Vanguard Value ETF,Style,0.0768521920527698,0.99880392268012,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,VUG,Vanguard Growth ETF,Style,0.0809393242406481,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,XBI,SPDR S&P Biotech ETF,Theme,0.0903269731785905,0.2020028932877701,25,5,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,XLB,Materials Select Sector SPDR Fund,Sector,0.0835455217175653,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,XLC,Communication Services Select Sector SPDR Fund,Sector,0.0989629131570369,0.8198387032379127,24,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,XLE,Energy Select Sector SPDR Fund,Sector,0.0783841295614127,0.9071252358148308,22,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,XLF,Financial Select Sector SPDR Fund,Sector,0.080629137437528,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,XLI,Industrial Select Sector SPDR Fund,Sector,0.0596954765332389,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,XLK,Technology Select Sector SPDR Fund,Sector,0.0938599037983428,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.0724466639705181,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.0392689262693451,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,XLU,Utilities Select Sector SPDR Fund,Sector,0.0719922254027511,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,XLV,Health Care Select Sector SPDR Fund,Sector,0.0796810146256594,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
2026-07-28,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.0834631944745391,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_28.csv
