date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status,source_file
2026-07-21,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.1373699851116824,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.0642408426619468,0.9200000000000004,25,23,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,IVV,iShares Core S&P 500 ETF,Broad Market,0.0844440656325385,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,IWD,iShares Russell 1000 Value ETF,Style,0.0705814774674305,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,IWF,iShares Russell 1000 Growth ETF,Style,0.0652695869702868,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,IWM,iShares Russell 2000 ETF,Small Cap,0.0581651376447784,0.8431372549019606,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.0627043461588338,0.9296543359611884,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.0631071047418402,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,SMH,VanEck Semiconductor ETF,Theme,0.0729264606121452,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.0844810318920904,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,VOO,Vanguard S&P 500 ETF,Broad Market,0.0693820614889334,0.9413067257156578,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,VTI,Vanguard Total Stock Market ETF,Broad Market,0.0899644148886879,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,VTV,Vanguard Value ETF,Style,0.0772761916635632,0.99880392268012,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,VUG,Vanguard Growth ETF,Style,0.0748148604222099,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,XBI,SPDR S&P Biotech ETF,Theme,0.0948024661271926,0.165201135012469,25,4,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,XLB,Materials Select Sector SPDR Fund,Sector,0.0868567086105228,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,XLC,Communication Services Select Sector SPDR Fund,Sector,0.0994487761274428,0.8138726064869088,24,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,XLE,Energy Select Sector SPDR Fund,Sector,0.0779372891670912,0.9503722084367248,22,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,XLF,Financial Select Sector SPDR Fund,Sector,0.0830850035674789,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,XLI,Industrial Select Sector SPDR Fund,Sector,0.0627852813276834,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,XLK,Technology Select Sector SPDR Fund,Sector,0.096410379768175,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.0743862566274886,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.0622824417799609,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,XLU,Utilities Select Sector SPDR Fund,Sector,0.072658404571783,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,XLV,Health Care Select Sector SPDR Fund,Sector,0.0818846180641278,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
2026-07-21,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.0837441236916453,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_21.csv
