date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status,source_file
2026-07-17,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.1461341467152745,0.9167823672335994,25,22,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_17.csv
2026-07-17,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.0699137741627142,0.8800000000000002,25,22,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_17.csv
2026-07-17,IVV,iShares Core S&P 500 ETF,Broad Market,0.0923401100489943,0.7574308890193278,25,22,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202607/etf_icc_2026_07_17.csv
2026-07-17,IWD,iShares Russell 1000 Value ETF,Style,0.0777239145506124,0.9436004752226852,25,23,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_17.csv
2026-07-17,IWF,iShares Russell 1000 Growth ETF,Style,0.075042695462936,0.851513628849613,25,22,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_17.csv
2026-07-17,IWM,iShares Russell 2000 ETF,Small Cap,0.0591683511854217,0.8053221288515405,25,20,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_17.csv
2026-07-17,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.0686052059547857,0.8633615477629988,25,22,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_17.csv
2026-07-17,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.0684899170611638,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_17.csv
2026-07-17,SMH,VanEck Semiconductor ETF,Theme,0.0799978271705059,0.8707285299128169,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_17.csv
2026-07-17,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.1210560338738161,0.7752464626858048,25,22,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202607/etf_icc_2026_07_17.csv
