date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status,source_file
2026-07-06,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.1426598658906921,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.0608688496414329,0.96,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,IVV,iShares Core S&P 500 ETF,Broad Market,0.0674570579581665,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,IWD,iShares Russell 1000 Value ETF,Style,0.0710608048517008,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,IWF,iShares Russell 1000 Growth ETF,Style,0.0653100645410539,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,IWM,iShares Russell 2000 ETF,Small Cap,0.0538498226200052,0.8438356164383561,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.061537396129616,0.9497338852749851,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.0700489781020424,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,SMH,VanEck Semiconductor ETF,Theme,0.0675467214723439,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.0674575120018954,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,VOO,Vanguard S&P 500 ETF,Broad Market,0.0657324695236335,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,VTI,Vanguard Total Stock Market ETF,Broad Market,0.088286800307869,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,VTV,Vanguard Value ETF,Style,0.0761818959551308,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,VUG,Vanguard Growth ETF,Style,0.073741831136519,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,XBI,SPDR S&P Biotech ETF,Theme,0.0695021623455642,0.1959292570320886,25,5,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,XLB,Materials Select Sector SPDR Fund,Sector,0.0812089069905091,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,XLC,Communication Services Select Sector SPDR Fund,Sector,0.0968577898416181,0.8306436007585432,24,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,XLE,Energy Select Sector SPDR Fund,Sector,0.0922237407496442,0.903138318481209,22,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,XLF,Financial Select Sector SPDR Fund,Sector,0.0839231982425371,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,XLI,Industrial Select Sector SPDR Fund,Sector,0.0713876339071177,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,XLK,Technology Select Sector SPDR Fund,Sector,0.0777550322850793,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.0746509198795518,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.0409137379522975,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,XLU,Utilities Select Sector SPDR Fund,Sector,0.0723076405223025,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,XLV,Health Care Select Sector SPDR Fund,Sector,0.081646228077078,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
2026-07-06,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.0878243029120707,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202607/etf_icc_2026_07_06.csv
