date,family,daily_icc,ew_icc,n_firms,method,source_file
2026-07-08,dow30,0.06967978878193352,0.07303927975232849,30,ICC calculation,data/202607/icc_live_dow30_2026_0708.csv
2026-07-08,ndx100,0.07186301969825427,0.0764709677587032,102,ICC calculation,data/202607/icc_live_ndx100_2026_0708.csv
2026-07-08,sp100,0.0745114145020252,0.08147123493972523,101,ICC calculation,data/202607/icc_live_sp100_2026_0708.csv
2026-07-08,sp400,0.08397907020632818,0.08921684337573331,396,ICC calculation,data/202607/icc_live_sp400_2026_0708.csv
2026-07-08,sp500,0.07471141677261445,0.07997342272851403,501,ICC calculation,data/202607/icc_live_sp500_2026_0708_r1.csv
2026-07-08,sp600,0.09135798201174732,0.09947244300577747,582,ICC calculation,data/202607/icc_live_sp600_2026_0708.csv
