date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status,source_file
2026-06-23,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.0549889112529362,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.0660687672327717,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,IVV,iShares Core S&P 500 ETF,Broad Market,0.0668025940222917,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,IWD,iShares Russell 1000 Value ETF,Style,0.0862558545077956,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,IWF,iShares Russell 1000 Growth ETF,Style,0.0625622042500464,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,IWM,iShares Russell 2000 ETF,Small Cap,0.0665835318049263,0.9332854356974236,25,23,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.0609459508717389,0.9521649884045508,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.083143818983121,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,SMH,VanEck Semiconductor ETF,Theme,0.0642049376074702,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.0656188443350951,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,VOO,Vanguard S&P 500 ETF,Broad Market,0.0665509538842444,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,VTI,Vanguard Total Stock Market ETF,Broad Market,0.0859251599232378,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,VTV,Vanguard Value ETF,Style,0.0769756213800469,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,VUG,Vanguard Growth ETF,Style,0.0725318912895389,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,XBI,SPDR S&P Biotech ETF,Theme,0.156026717991934,0.1211334178125469,25,3,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,XLB,Materials Select Sector SPDR Fund,Sector,0.0850650678213638,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,XLC,Communication Services Select Sector SPDR Fund,Sector,0.1111933754361792,0.5870787409077914,24,22,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,XLE,Energy Select Sector SPDR Fund,Sector,0.076230540955477,0.7814001696033166,22,21,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,XLF,Financial Select Sector SPDR Fund,Sector,0.084558948682749,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,XLI,Industrial Select Sector SPDR Fund,Sector,0.0736740556518996,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,XLK,Technology Select Sector SPDR Fund,Sector,0.0609201283835683,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.0772683666367128,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.0544120939806665,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,XLU,Utilities Select Sector SPDR Fund,Sector,0.0727181099345744,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,XLV,Health Care Select Sector SPDR Fund,Sector,0.0833424750838885,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
2026-06-23,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.0875478159217834,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202606/etf_icc_2026_06_23.csv
