ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
AAMI,73.09,0.4,2604122624,35628988,2.175,Financial Services,Acadian Asset Management Inc.,4.9,0.22993265306122446,forecast_icc,0.11224855719789384,0.029757834053516518,2026-07-02
AAP,61.53,1.0,3712056064,60329208,36.883,Consumer Cyclical,Advance Auto Parts Inc.,2.93917,0.3640279398605728,forecast_icc,0.1330884606509951,0.5994311886190306,2026-07-02
AAT,25.51,1.36,1978873728,61390936,18.514,Real Estate,"American Assets Trust, Inc.",0.46,0.01,forecast_icc,0.020830899225710277,0.5743629687037817,2026-07-02
ABCB,90.12,0.8,6064400896,67292503,60.842,Financial Services,Ameris Bancorp,6.74,0.06210237388724038,forecast_icc,0.07291793292748971,0.675122000959153,2026-07-02
ABG,205.4,0.0,3824301312,18618800,211.205,Consumer Cyclical,Asbury Automotive Group Inc,25.94384,0.1406653756729921,forecast_icc,0.12463652947094228,1.0282619838716307,2026-07-02
ABM,44.27,1.16,2593377536,58580923,29.846,Industrials,ABM Industries Incorporated,3.97749,0.09490910096568439,forecast_icc,0.10015605842654274,0.6741811416145467,2026-07-02
ABR,5.27,1.07,1098960640,192361203,11.625,Real Estate,Arbor Realty Trust,0.312,0.75,forecast_icc,0.31687980797424353,2.0348308242186,2026-07-02
ACA,144.97,0.2,7119013888,48815089,53.698,Industrials,"Arcosa, Inc.",4.38375,0.15985172512118617,forecast_icc,0.054916872992514576,0.36820726723689745,2026-07-02
ACAD,25.97,0.0,4446995456,171235870,7.295,Healthcare,ACADIA Pharmaceuticals Inc.,0.38224,0.75,forecast_icc,0.11928364847176443,0.2809010452134809,2026-07-02
ACHC,31.91,0.0,2934667776,91967027,21.576,Healthcare,"Acadia Healthcare Company, Inc.",1.50721,0.1604952196442433,forecast_icc,0.07342891380367966,0.6761516893938184,2026-07-02
ACIW,54.88,0.0,5579187200,101661570,14.804,Technology,"ACI Worldwide, Inc.",3.48333,0.0985666014991402,forecast_icc,0.07238765578663689,0.269752175062346,2026-07-02
ACLS,144.5,0.0,4441048064,30733897,33.991,Technology,"Axcelis Technologies, Inc.",3.834,0.26447574334898283,forecast_icc,0.06792934182283072,0.2352318366908357,2026-07-02
ACMR,97.77,0.0,6756834304,64117679,23.885,Technology,"ACM Research, Inc.",1.67667,0.34393172180572207,forecast_icc,0.062470322002645795,0.2266521116269481,2026-07-02
ACT,45.34,0.87,6329498112,139600745,38.088,Financial Services,"Enact Holdings, Inc.",4.7666,0.03932362690387259,forecast_icc,0.0855320959994631,0.8400528891033818,2026-07-02
ADAM,9.14,0.96,821330496,89861108,10.193,Real Estate,"Adamas Trust, Inc.",1.08693,0.03313920859668973,forecast_icc,0.12939760160814207,1.1152079197166447,2026-07-02
ADEA,29.19,0.2,3219474688,110293749,4.232,Technology,Adeia Inc.,1.42025,0.09012497799683139,forecast_icc,0.06096683546935966,0.14498115096471292,2026-07-02
ADMA,8.95,0.0,2074365824,231772715,1.68,Healthcare,ADMA Biologics Inc,0.81333,0.22643945262070764,forecast_icc,0.12797976918796533,0.1877094949670748,2026-07-02
ADNT,18.76,0.0,1471035136,78413387,21.846,Consumer Cyclical,Adient plc,2.12119,0.5560039411839581,forecast_icc,0.24001542008226828,1.164498937163388,2026-07-02
ADT,6.83,0.22,5194565632,705806827,4.767,Industrials,ADT Inc.,0.91384,0.05974787709008145,forecast_icc,0.11306277662619924,0.6477117400504528,2026-07-02
ADUS,105.17,0.0,1962974464,18664776,61.046,Healthcare,Addus HomeCare Corporation,6.98778,0.06942262063201765,forecast_icc,0.0666145986689767,0.5804507071244306,2026-07-02
AEO,16.46,0.5,2758256896,167573333,9.818,Consumer Cyclical,"American Eagle Outfitters, Inc.",1.71,0.06432748538011701,forecast_icc,0.099134597809834,0.5964763419172107,2026-07-02
AESI,14.47,1.0,1807383808,124905584,9.358,Energy,Atlas Energy Solutions Inc.,0.3425,0.04,forecast_icc,0.03254180910853258,0.6467173435427834,2026-07-02
AGNT,5.32,0.2,874203264,164323924,1.557,Real Estate,"AGNT, Inc.",0.27,0.29629629629629606,forecast_icc,0.13634910725098498,0.2926691768426067,2026-07-02
AGO,83.67,1.52,3705113600,44282464,124.346,Financial Services,Assured Guaranty Ltd.,7.26239,0.01,forecast_icc,0.06282603353700866,1.486148027564931,2026-07-02
AGX,706.15,2.0,9899692032,14019247,33.773,Industrials,"Argan, Inc.",12.23755,0.3275949842901562,forecast_icc,0.062222134604223434,0.047826945262593804,2026-07-02
AGYS,110.81,0.0,3121144064,28166629,11.633,Technology,"Agilysys, Inc.",2.4475,0.3023493360572014,forecast_icc,0.06648879082435888,0.10498150307649495,2026-07-02
AHCO,10.76,0.0,1463942656,136054152,11.325,Healthcare,AdaptHealth Corp.,0.84073,0.39859407895519383,forecast_icc,0.16357252676732725,1.0525093077143042,2026-07-02
AIN,73.39,1.12,2080970752,28354963,25.724,Consumer Cyclical,Albany International Corporatio,2.74176,0.13481121615312786,forecast_icc,0.06388909378569119,0.3505109658609945,2026-07-02
AIR,140.11,0.0,5571371520,39764268,41.893,Industrials,AAR Corp.,4.90143,0.15243306545232715,forecast_icc,0.05864493609117684,0.29900078882623143,2026-07-02
AKR,21.27,0.8,3083277056,133517141,17.055,Real Estate,Acadia Realty Trust,0.395,0.01,forecast_icc,0.02137367042167187,0.7385436982783425,2026-07-02
ALG,170.25,1.28,2071660416,12168343,97.586,Industrials,"Alamo Group, Inc.",10.6975,0.12474877307782184,forecast_icc,0.08182164990269258,0.5731923585675153,2026-07-02
ALGT,118.67,0.0,3189552896,26877500,59.974,Industrials,Allegiant Travel Company,7.32637,0.48828956222522213,forecast_icc,0.1676449865634509,0.5053846848006625,2026-07-02
ALHC,23.8,0.0,4920264704,206733823,1.001,Healthcare,"Alignment Healthcare, Inc.",0.475,0.5210526315789474,forecast_icc,0.09875588410450062,0.04205882595193805,2026-07-02
ALKS,54.58,0.0,9097165824,166675807,10.522,Healthcare,Alkermes plc,0.98387,0.5819976216370049,forecast_icc,0.10343539006188884,0.19278123265899477,2026-07-02
ALRM,49.69,0.0,2457696256,49460583,17.41,Technology,"Alarm.com Holdings, Inc.",2.77517,0.07074521560841296,forecast_icc,0.059503179505677406,0.35037232445944694,2026-07-02
AMN,34.75,0.0,1347815296,38786052,18.439,Healthcare,AMN Healthcare Services Inc,2.66122,0.01,forecast_icc,0.05276268063828962,0.5306187093665392,2026-07-02
AMPH,19.64,0.0,865984896,44092919,17.326,Healthcare,"Amphastar Pharmaceuticals, Inc.",2.62608,0.1574971059525987,forecast_icc,0.13419650588479703,0.8821792598493542,2026-07-02
AMR,160.0,0.0,2034339840,12714624,118.951,Basic Materials,"Alpha Metallurgical Resources, ",6.38,0.75,forecast_icc,0.19185714717508817,0.74344375,2026-07-02
AMRX,17.15,0.0,5476532736,319331346,-0.142,Healthcare,"Amneal Pharmaceuticals, Inc.",0.98713,0.13791496560736682,forecast_icc,0.07764831968766439,,2026-07-02
AMSF,34.99,1.64,654444992,18703771,13.193,Financial Services,"AMERISAFE, Inc.",2.08333,0.01,forecast_icc,0.05668508832103954,0.37705056012255345,2026-07-02
