date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status
2026-06-02,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.06595064683891068,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,IVV,iShares Core S&P 500 ETF,Broad Market,0.06593054706373117,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,VOO,Vanguard S&P 500 ETF,Broad Market,0.076064609168304,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,VTI,Vanguard Total Stock Market ETF,Broad Market,0.07634753878642361,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.07070230832100359,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.1087807492851606,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,IWM,iShares Russell 2000 ETF,Small Cap,0.06285075726271534,0.8668669352085752,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.0703197725358969,0.9200000000000003,25,23,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.05805670158257623,0.9546462719856856,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,VUG,Vanguard Growth ETF,Style,0.05289306840472723,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,VTV,Vanguard Value ETF,Style,0.07671898084314142,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,IWF,iShares Russell 1000 Growth ETF,Style,0.06149909360571067,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,IWD,iShares Russell 1000 Value ETF,Style,0.07799900904055215,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,XLK,Technology Select Sector SPDR Fund,Sector,0.06667021004645197,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,XLF,Financial Select Sector SPDR Fund,Sector,0.08544448535805942,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,XLV,Health Care Select Sector SPDR Fund,Sector,0.08323679947623239,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.08401730578714973,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.0834246663208203,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,XLE,Energy Select Sector SPDR Fund,Sector,0.07527623145729088,0.9413344163902615,22,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,XLI,Industrial Select Sector SPDR Fund,Sector,0.07635606184012321,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,XLB,Materials Select Sector SPDR Fund,Sector,0.08515962119042458,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,XLU,Utilities Select Sector SPDR Fund,Sector,0.07468536299072111,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.025734716177776416,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,XLC,Communication Services Select Sector SPDR Fund,Sector,0.10884739767605846,0.5825494033714249,24,21,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
2026-06-02,SMH,VanEck Semiconductor ETF,Theme,0.07441621279673577,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-06-02,XBI,SPDR S&P Biotech ETF,Theme,0.0850574767738999,0.4977564514183197,25,13,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
