date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status
2026-06-29,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.08037161943551831,0.5041,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-06-29,IVV,iShares Core S&P 500 ETF,Broad Market,0.08037712142403747,0.5044000000000001,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-06-29,VOO,Vanguard S&P 500 ETF,Broad Market,0.0798805736700584,0.5236000000000001,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-06-29,VTI,Vanguard Total Stock Market ETF,Broad Market,0.08014181062819078,0.4626,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-06-29,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.08519505080596274,0.7090000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.06769261504475342,0.9183999999999999,25,24,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,IWM,iShares Russell 2000 ETF,Small Cap,0.06952460599224125,0.12079999999999998,25,23,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-06-29,IJR,iShares Core S&P Small-Cap ETF,Small Cap,,0.0,0,0,Unavailable,stockanalysis_full_holdings,error: RuntimeError
2026-06-29,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.06180215667635547,0.1628,24,24,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-06-29,VUG,Vanguard Growth ETF,Style,0.07753238238485435,0.7902999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,VTV,Vanguard Value ETF,Style,0.08486083291550946,0.3888,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-06-29,IWF,iShares Russell 1000 Growth ETF,Style,0.09024058612902602,0.7054,25,24,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,IWD,iShares Russell 1000 Value ETF,Style,0.0864736384011116,0.3538,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-06-29,XLK,Technology Select Sector SPDR Fund,Sector,0.0982486289926054,0.8506,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,XLF,Financial Select Sector SPDR Fund,Sector,0.07490918000750482,0.7794,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,XLV,Health Care Select Sector SPDR Fund,Sector,0.0861585753513306,0.8562,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.05816063207481435,0.8964000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.06208340048185003,0.9235,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,XLE,Energy Select Sector SPDR Fund,Sector,0.07276392269684305,0.9973,21,21,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,XLI,Industrial Select Sector SPDR Fund,Sector,0.06251690388991522,0.6658,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-06-29,XLB,Materials Select Sector SPDR Fund,Sector,0.08311939212550026,0.9894000000000002,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,XLU,Utilities Select Sector SPDR Fund,Sector,0.07158499814819815,0.9186,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.049741597437281695,0.9300999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,XLC,Communication Services Select Sector SPDR Fund,Sector,0.06901048913712438,0.9933000000000001,23,22,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,SMH,VanEck Semiconductor ETF,Theme,0.09751347338867487,0.9997,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-06-29,XBI,SPDR S&P Biotech ETF,Theme,0.12404790421472886,0.0463,25,4,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
