date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-06-19,Argentina,0.16260078223119492,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-19,Australia,0.07540685629912616,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-19,Brazil,0.13687639004660254,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-19,Canada,0.08667126730969399,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-19,Chile,0.1387305733921642,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-19,China,0.3168440087189732,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-19,Colombia,0.07578762937149201,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-19,France,0.10619156584908129,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-19,Germany,0.11625642266220818,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-19,India,0.09075404487475201,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-19,Israel,0.12961905858966094,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-19,Italy,0.06349855536977302,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-19,Japan,0.09594964728364935,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-19,Luxembourg,0.06605341607881772,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-19,Mexico,0.08376585941668484,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-19,Netherlands,0.07391110865009917,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-19,Peru,0.10239330844830671,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-19,Singapore,0.10964603757784644,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-19,South Africa,0.13856023057087655,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-19,South Korea,0.20676429027578333,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-19,Spain,0.11113344956621075,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-19,Switzerland,0.10287835892167554,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-19,Taiwan,0.07657608151699677,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-19,United Kingdom,0.07811765874905638,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
