date,country,ticker,company,icc,mktcap
2026-06-08,Argentina,YPF,YPF,0.0789641438949999,22590468096.0
2026-06-08,Brazil,PBR,Petrobras,0.1539781397198464,114387501056.0
2026-06-08,Canada,RY,Royal Bank of Canada,0.0947380232369111,271436365824.0
2026-06-08,Chile,SQM,SQM,0.0614270920796632,20783007744.0
2026-06-08,China,BABA,Alibaba Group,0.3224461345095096,288064012288.0
2026-06-08,Colombia,EC,Ecopetrol,0.092187723674349,31557064704.0
2026-06-08,France,TTE,TotalEnergies,0.0923825085972015,196864229376.0
2026-06-08,Germany,SAP,SAP,0.0843948555330648,214471376896.0
2026-06-08,India,HDB,HDFC Bank,0.0889870644056315,118099140608.0
2026-06-08,Israel,TEVA,Teva,0.1339195635888526,38728839168.0
2026-06-08,Italy,E,Eni,0.0904199956374477,79695118336.0
2026-06-08,Japan,TM,Toyota,0.2278110726642938,232580726784.0
2026-06-08,Luxembourg,SPOT,Spotify,0.0614446250705628,103453622272.0
2026-06-08,Mexico,AMX,America Movil,0.0933736599522055,74679443456.0
2026-06-08,Netherlands,ASML,ASML,0.0635174690704792,674110898176.0
2026-06-08,Peru,BAP,Credicorp,0.1184130286797034,25414723584.0
2026-06-08,Singapore,SE,Sea Limited,0.1150739120500242,51748818944.0
2026-06-08,South Africa,GFI,Gold Fields,0.1082494628028779,32091738112.0
2026-06-08,South Korea,KB,KB Financial,0.4,35607101440.0
2026-06-08,Spain,SAN,Santander,0.1218654455996765,175108112384.0
2026-06-08,Switzerland,NVS,Novartis,0.0912073957606883,279382818816.0
2026-06-08,Taiwan,TSM,Taiwan Semiconductor,0.0854428299534632,2213586927616.0
2026-06-08,United Kingdom,ARM,Arm Holdings,0.0368954151824735,369971822592.0
