date,country,ticker,name,mktcap,icc,selected
2026-06-09,Argentina,YPF,YPF Sociedad Anonima,21021921280.0,0.0788971503248483,True
2026-06-09,Australia,BHP,BHP Group Limited,215243440128.0,0.0735907527206224,True
2026-06-09,Bermuda,ACGL,Arch Capital Group Ltd.,31588315136.0,0.0877143296418828,True
2026-06-09,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,114838609920.0,0.1534980637755917,True
2026-06-09,Canada,RY,Royal Bank Of Canada,275007864832.0,0.0938794046307059,True
2026-06-09,Cayman Islands,CRDO,Credo Technology Group Holding ,43220312064.0,0.0972511598562974,True
2026-06-09,Chile,SQM,Sociedad Quimica y Minera S.A.,21611358208.0,0.0596249056621449,True
2026-06-09,China,NTES,"NetEase, Inc.",77353582592.0,0.2514506677947005,True
2026-06-09,Cyprus,GDEV,GDEV Inc.,243398048.0,0.2228516888366506,True
2026-06-09,Denmark,GMAB,Genmab A/S,15409743872.0,0.1952174898554788,True
2026-06-09,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,281624018944.0,0.0788133136243264,True
2026-06-09,Germany,SIEGY,Siemens AG,235278155776.0,0.0836795697890878,True
2026-06-09,Greece,ESEA,Euroseas Ltd.,473308512.0,0.1361813670925807,True
2026-06-09,Hong Kong,BABA,Alibaba Group Holding Limited,287176327168.0,0.3228667246129221,True
2026-06-09,India,HDB,HDFC Bank Limited,119536254976.0,0.0882553654013574,True
2026-06-09,Ireland,PDD,PDD Holdings Inc.,116618870784.0,0.363621997712516,True
2026-06-09,Israel,TEVA,Teva Pharmaceutical Industries ,40114511872.0,0.1314803424901424,True
2026-06-09,Italy,ISNPY,Intesa Sanpaolo S.p.A.,114797477888.0,0.1325412129048518,True
2026-06-09,Japan,TM,Toyota Motor Corporation,229100814336.0,0.2295963411373222,True
2026-06-09,Jersey,CSHR,CoinShares PLC,533709856.0,0.2432572492437349,True
2026-06-09,Luxembourg,MT,Arcelor Mittal NY Registry Shar,50423967744.0,0.1722099102777833,True
2026-06-09,Malaysia,EMPG,Empro Group Inc.,143046400.0,0.01,True
2026-06-09,Mexico,AMX,"America Movil, S.A.B. de C.V.",75903500288.0,0.092330828116936,True
2026-06-09,Netherlands,ASML,ASML Holding N.V. - New York Re,685183991808.0,0.0628013810691209,True
2026-06-09,Singapore,GRAB,Grab Holdings Limited,13496998912.0,0.1118281470435816,True
2026-06-09,South Africa,NPSNY,Naspers Ltd.,40255954944.0,0.1745628569430767,True
2026-06-09,South Korea,KB,KB Financial Group Inc,36266823680.0,0.4,True
2026-06-09,Spain,SAN,"Banco Santander, S.A. Sponsored",176535535616.0,0.1211837716974882,True
2026-06-09,Sweden,SPOT,Spotify Technology S.A.,102032785408.0,0.0620141521319904,True
2026-06-09,Switzerland,RHHBY,Roche Holding Ltd,322108817408.0,0.0793635947844616,True
2026-06-09,Taiwan,TSM,Taiwan Semiconductor Manufactur,2219396038656.0,0.085297364460059,True
2026-06-09,Turkey,HEPS,D-Market Electronic Services & ,989513856.0,0.345601953115471,True
2026-06-09,United Arab Emirates,AIIR,Air Global PLC,1085817344.0,0.0421392744474912,True
2026-06-09,United Kingdom,ARM,Arm Holdings plc,346976059392.0,0.0386805543694052,True
2026-06-09,United States,BAM,Brookfield Asset Management Inc,75288485888.0,0.0917800104960512,True
2026-06-09,Uruguay,MELI,"MercadoLibre, Inc.",83202195456.0,0.0947110828458684,True
