date,country,ticker,name,mktcap,icc,selected
2026-06-22,Argentina,YPF,YPF Sociedad Anonima,19398516736.0,0.0896062369693159,True
2026-06-22,Australia,BHP,BHP Group Limited,217910804480.0,0.077991021285812,True
2026-06-22,Belgium,BUD,Anheuser-Busch Inbev SA Sponsor,156343304192.0,0.0772203762015245,True
2026-06-22,Bermuda,VIK,Viking Holdings Ltd,44638019584.0,0.0884632118508162,True
2026-06-22,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,109618675712.0,0.1592692371281746,True
2026-06-22,Canada,RY,Royal Bank Of Canada,281740148736.0,0.092360814030839,True
2026-06-22,Cayman Islands,CRDO,Credo Technology Group Holding ,56413294592.0,0.0837754883846587,True
2026-06-22,Chile,SQM,Sociedad Quimica y Minera S.A.,22465415168.0,0.0596393921236655,True
2026-06-22,China,BABA,Alibaba Group Holding Limited,251837087744.0,0.3412172472710638,True
2026-06-22,Colombia,EC,Ecopetrol S.A.,33407313920.0,0.0882141610427736,True
2026-06-22,Costa Rica,LPA,Logistic Properties of the Amer,110346176.0,0.1861639101286166,True
2026-06-22,Cyprus,FRO,Frontline Plc,9256659968.0,0.1211797468375824,True
2026-06-22,Denmark,GMAB,Genmab A/S,15722898432.0,0.1935043511822728,True
2026-06-22,Finland,NOK,Nokia Corporation Sponsored,80555966464.0,0.0665689186523491,True
2026-06-22,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,271568764928.0,0.0809337626166043,True
2026-06-22,Germany,SIEGY,Siemens AG,244446232576.0,0.081417314892234,True
2026-06-22,Greece,TEN,Tsakos Energy Navigation Ltd,1196668416.0,0.0876321971595622,True
2026-06-22,Guernsey,SGHC,Super Group (SGHC) Limited,7001297920.0,0.0845220667610108,True
2026-06-22,Hong Kong,FUTU,Futu Holdings Limited,14015244288.0,0.4,True
2026-06-22,India,HDB,HDFC Bank Limited,128801210368.0,0.0838577175700408,True
2026-06-22,Ireland,ETN,"Eaton Corporation, PLC",169213378560.0,0.0627941365042782,True
2026-06-22,Israel,TSEM,Tower Semiconductor Ltd.,37701672960.0,0.0949610387207674,True
2026-06-22,Italy,ISNPY,Intesa Sanpaolo S.p.A.,125458063360.0,0.1137264733315778,True
2026-06-22,Japan,MUFG,"Mitsubishi UFJ Financial Group,",235235573760.0,0.0724056659320125,True
2026-06-22,Jersey,CSHR,CoinShares PLC,506036000.0,0.2533572793169844,True
2026-06-22,Jordan,IGIC,International General Insurance,1072892352.0,0.1110605191186907,True
2026-06-22,Luxembourg,MT,Arcelor Mittal NY Registry Shar,48229384192.0,0.1756309589715344,True
2026-06-22,Macao,ZTG,Zenta Group Company Limited,21019734.0,0.0449723388692629,True
2026-06-22,Malaysia,EMPG,Empro Group Inc.,143046400.0,0.01,True
2026-06-22,Mexico,AMX,"America Movil, S.A.B. de C.V.",78326390784.0,0.0922744374660015,True
2026-06-22,Netherlands,ASML,ASML Holding N.V. - New York Re,743566999552.0,0.0603531775599922,True
2026-06-22,Norway,OPRA,Opera Limited,1667476352.0,0.1469903279977903,True
2026-06-22,Panama,CPA,"Copa Holdings, S.A.",6241909760.0,0.1653853931424685,True
2026-06-22,Peru,BAP,Credicorp Ltd.,30235648000.0,0.106223827052642,True
2026-06-22,Philippines,PHI,PLDT Inc. Sponsored,3826347520.0,0.1349983230950532,True
2026-06-22,Singapore,STX,Seagate Technology Holdings PLC,245315502080.0,0.1192201771718036,True
2026-06-22,South Africa,NPSNY,Naspers Ltd.,37765853184.0,0.0887413438222802,True
2026-06-22,South Korea,KB,KB Financial Group Inc,37564981248.0,0.4,True
2026-06-22,Spain,SAN,"Banco Santander, S.A. Sponsored",196731502592.0,0.1130342435681225,True
2026-06-22,Sweden,SPOT,Spotify Technology S.A.,94449516544.0,0.0659955845914509,True
2026-06-22,Switzerland,RHHBY,Roche Holding Ltd,316569681920.0,0.0808309283502267,True
2026-06-22,Taiwan,TSM,Taiwan Semiconductor Manufactur,2425558401024.0,0.080217158330588,True
2026-06-22,Thailand,NIVF,NewGenIvf Group Limited,1866808.0,0.4,True
2026-06-22,Turkey,HEPS,D-Market Electronic Services & ,1035953152.0,0.3379448201318958,True
2026-06-22,United Arab Emirates,VEON,VEON Ltd.,3491842304.0,0.1514002104201351,True
2026-06-22,United Kingdom,ARM,Arm Holdings plc,435477086208.0,0.0337665465669136,True
2026-06-22,United States,RCL,Royal Caribbean Cruises Ltd.,82968797184.0,0.0880882851488317,True
2026-06-22,Uruguay,MELI,"MercadoLibre, Inc.",80580632576.0,0.0965528693415176,True
