date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-06-16,Argentina,0.1687774140523941,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-16,Australia,0.07495372881751193,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-16,Brazil,0.1414050403264425,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-16,Canada,0.09133236678987741,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-16,Chile,0.13375535381124554,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-16,China,0.31433490157689975,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-16,Colombia,0.09558950567193336,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-16,France,0.10271397893501352,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-16,Germany,0.11239980747697206,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-16,India,0.0933026478759418,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-16,Israel,0.12560389722200005,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-16,Italy,0.07129851484710284,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-16,Japan,0.10556521087126611,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-16,Luxembourg,0.06526751577828767,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-16,Mexico,0.08396621277871848,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-16,Netherlands,0.080059128335197,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-16,Peru,0.10352967353368507,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-16,Singapore,0.11234628437038316,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-16,South Africa,0.156540532577239,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-16,South Korea,0.20590175226431692,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-16,Spain,0.11161290623280494,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-16,Switzerland,0.10253821199299998,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-16,Taiwan,0.08644001831755257,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-16,United Kingdom,0.0813827361069093,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
