date,country,ticker,name,mktcap,icc,selected
2026-06-01,Argentina,YPF,YPF Sociedad Anonima,23096791040.0,0.096704143184842,True
2026-06-01,Australia,BHP,BHP Group Limited,231730282496.0,0.0694173901153423,True
2026-06-01,Bermuda,ACGL,Arch Capital Group Ltd.,31004831744.0,0.0887416052636123,True
2026-06-01,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,121540755456.0,0.1467426819200902,True
2026-06-01,Canada,RY,Royal Bank Of Canada,262041960448.0,0.096672590419076,True
2026-06-01,Cayman Islands,CRDO,Credo Technology Group Holding ,41704132608.0,0.0843786856796843,True
2026-06-01,Chile,SQM,Sociedad Quimica y Minera S.A.,23827906560.0,0.0527011015287136,True
2026-06-01,China,NTES,"NetEase, Inc.",78980988928.0,0.2493809059716175,True
2026-06-01,Denmark,EVAX,Evaxion A/S,32526840.0,0.0148147383250239,True
2026-06-01,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,270408466432.0,0.0845559873543554,True
2026-06-01,Germany,SIEGY,Siemens AG,244415463424.0,0.0814246798750042,True
2026-06-01,Greece,ESEA,Euroseas Ltd.,466746528.0,0.1374933758153028,True
2026-06-01,Hong Kong,BABA,Alibaba Group Holding Limited,300851396608.0,0.3172801081462327,True
2026-06-01,India,HDB,HDFC Bank Limited,121127329792.0,0.0874610167783872,True
2026-06-01,Ireland,PDD,PDD Holdings Inc.,124177104896.0,0.35692066330333,True
2026-06-01,Israel,TEVA,Teva Pharmaceutical Industries ,40335749120.0,0.1311014826843816,True
2026-06-01,Italy,ISNPY,Intesa Sanpaolo S.p.A.,116482252800.0,0.1310986849909118,True
2026-06-01,Japan,TM,Toyota Motor Corporation,238406647808.0,0.2220566750675431,True
2026-06-01,Jersey,CSHR,CoinShares PLC,607506752.0,0.2203628190696337,True
2026-06-01,Luxembourg,MT,Arcelor Mittal NY Registry Shar,53374431232.0,0.167357013678795,True
2026-06-01,Malaysia,EMPG,Empro Group Inc.,143046400.0,0.01,True
2026-06-01,Mexico,AMX,"America Movil, S.A.B. de C.V.",75738603520.0,0.0965218537253708,True
2026-06-01,Netherlands,ASML,ASML Holding N.V. - New York Re,627679625216.0,0.0647691873049609,True
2026-06-01,Singapore,ANTA,Antalpha Platform Holding Compa,184742368.0,0.0303949528052763,True
2026-06-01,South Africa,NPSNY,Naspers Ltd.,38754418688.0,0.0895771347165087,True
2026-06-01,South Korea,KB,KB Financial Group Inc,36100116480.0,0.4,True
2026-06-01,Spain,SAN,"Banco Santander, S.A. Sponsored",177700192256.0,0.1207547529016893,True
2026-06-01,Sweden,SPOT,Spotify Technology S.A.,104405647360.0,0.0607664977139504,True
2026-06-01,Switzerland,RHHBY,Roche Holding Ltd,322559705088.0,0.0792785008348563,True
2026-06-01,Taiwan,TSM,Taiwan Semiconductor Manufactur,2259383746560.0,0.0842891148825796,True
2026-06-01,United Arab Emirates,AIIR,AIR Global PLC,1210918912.0,0.0389800853832807,True
2026-06-01,United Kingdom,ARM,Arm Holdings plc,436684029952.0,0.0330537562607532,True
2026-06-01,United States,BAM,Brookfield Asset Management Inc,76869296128.0,0.0902785908356883,True
2026-06-01,Uruguay,MELI,"MercadoLibre, Inc.",87755808768.0,0.0918397426152268,True
