date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-06-25,Argentina,0.1823863290940048,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-25,Brazil,0.1449016739189952,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-25,Canada,0.091428966011722,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-25,Chile,0.1459329821566591,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-25,China,0.3303024861629899,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-25,Colombia,0.1002730786560814,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-25,France,0.1079584809741973,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-25,Germany,0.118548671106304,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-25,India,0.0968822742833293,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-25,Israel,0.1281703562787214,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-25,Italy,0.0716808836812423,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-25,Japan,0.1063120348115568,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-25,Luxembourg,0.068650053248535,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-25,Mexico,0.0858693736326413,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-25,Netherlands,0.0798874097575993,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-25,Peru,0.108282403447826,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-25,Singapore,0.1107794244421221,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-25,South Africa,0.1688235779218287,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-25,South Korea,0.2123961724906782,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-25,Spain,0.1114904956642167,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-25,Switzerland,0.10039820382463,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-25,Taiwan,0.0903014803301575,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-25,United Kingdom,0.0831046779722922,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
