date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-06-15,Argentina,0.1675911820285821,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Brazil,0.1406709483470092,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Canada,0.0915811561882037,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Chile,0.1330454193362825,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,China,0.3114066283463028,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Colombia,0.0955804921664622,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,France,0.1029354021543672,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,Germany,0.1129048848837118,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,India,0.0947025613247231,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Israel,0.123936239909171,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Italy,0.0708645338410152,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,Japan,0.1084909239483519,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Luxembourg,0.0643693798307216,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,Mexico,0.0838351067305473,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Netherlands,0.0782394348645793,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Peru,0.1042941018071092,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,Singapore,0.1125445926439087,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,South Africa,0.1559021413634548,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,South Korea,0.2051639158291118,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Spain,0.1131488681519556,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,Switzerland,0.1026807731057327,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,Taiwan,0.0843850411299307,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,United Kingdom,0.0809513424933271,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
