date,country,ticker,name,mktcap,icc,selected
2026-06-23,Argentina,YPF,YPF Sociedad Anonima,18837776384.0,0.0912509493175582,True
2026-06-23,Australia,BHP,BHP Group Limited,208943382528.0,0.0805550074814612,True
2026-06-23,Bermuda,ACGL,Arch Capital Group Ltd.,32741298176.0,0.0853076832897015,True
2026-06-23,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,109747560448.0,0.1591208165083294,True
2026-06-23,Canada,RY,Royal Bank Of Canada,282004160512.0,0.0923047329282931,True
2026-06-23,Cayman Islands,CRDO,Credo Technology Group Holding ,50722922496.0,0.0939673653706391,True
2026-06-23,Chile,SQM,Sociedad Quimica y Minera S.A.,21851293696.0,0.0609095228805858,True
2026-06-23,China,BABA,Alibaba Group Holding Limited,246151135232.0,0.3445017950712977,True
2026-06-23,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,271568764928.0,0.0837698573186441,True
2026-06-23,Germany,SIEGY,Siemens AG,244676968448.0,0.0813621245404566,True
2026-06-23,Greece,EDRY,EuroDry Ltd.,67002880.0,0.1517590530544225,True
2026-06-23,Hong Kong,EFTY,"Etoiles Capital Group Co., Ltd.",302052224.0,0.01,True
2026-06-23,India,HDB,HDFC Bank Limited,128441860096.0,0.0840195069759535,True
2026-06-23,Ireland,PDD,PDD Holdings Inc.,108975235072.0,0.373376401351892,True
2026-06-23,Israel,TEVA,Teva Pharmaceutical Industries ,38670618624.0,0.1429469407073823,True
2026-06-23,Italy,ISNPY,Intesa Sanpaolo S.p.A.,125225689088.0,0.1138903144978068,True
2026-06-23,Japan,MUFG,"Mitsubishi UFJ Financial Group,",227454517248.0,0.0742603075291007,True
2026-06-23,Jersey,CSHR,CoinShares PLC,506036000.0,0.2533572793169844,True
2026-06-23,Luxembourg,MT,Arcelor Mittal NY Registry Shar,47888936960.0,0.1762518577780386,True
2026-06-23,Malaysia,EMPG,Empro Group Inc.,143046400.0,0.01,True
2026-06-23,Mexico,AMX,"America Movil, S.A.B. de C.V.",77632724992.0,0.0928355705413508,True
2026-06-23,Netherlands,ASML,ASML Holding N.V. - New York Re,685449871360.0,0.064292458499085,True
2026-06-23,Singapore,CHEC,Chenghe Acquisition III Co.,175510624.0,0.0166131437179516,True
2026-06-23,South Africa,NPSNY,Naspers Ltd.,37728051200.0,0.0887982420292375,True
2026-06-23,South Korea,KB,KB Financial Group Inc,36383870976.0,0.4,True
2026-06-23,Spain,SAN,"Banco Santander, S.A. Sponsored",195153051648.0,0.1136105464859708,True
2026-06-23,Sweden,SPOT,Spotify Technology S.A.,93659938816.0,0.0663588587453137,True
2026-06-23,Switzerland,RHHBY,Roche Holding Ltd,316376416256.0,0.0808686609763381,True
2026-06-23,Taiwan,TSM,Taiwan Semiconductor Manufactur,2263325343744.0,0.0839474338506992,True
2026-06-23,United Arab Emirates,AIIR,Air Global PLC,1074590208.0,0.1049842435774718,True
2026-06-23,United Kingdom,ARM,Arm Holdings plc,391333412864.0,0.0362481384869397,True
2026-06-23,United States,BAM,Brookfield Asset Management Inc,74985086976.0,0.0920743252515164,True
2026-06-23,Uruguay,MELI,"MercadoLibre, Inc.",80287105024.0,0.0967542009595782,True
