date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-06-17,Argentina,0.1603217803081161,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-17,Brazil,0.13576778685812774,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-17,Canada,0.0867111646316448,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-17,Chile,0.13323485804362026,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-17,China,0.3162697507036036,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-17,Colombia,0.07799662839669219,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-17,France,0.10498963916776224,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-17,Germany,0.11489986117309671,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-17,India,0.08870218523259386,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-17,Israel,0.12493612935922006,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-17,Italy,0.06374788548831543,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-17,Japan,0.09707195602911971,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-17,Luxembourg,0.06717622951518253,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-17,Mexico,0.08347016634822163,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-17,Netherlands,0.07497795320273047,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-17,Peru,0.10106542393727408,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-17,Singapore,0.11030549925945354,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-17,South Africa,0.13989717094570644,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-17,South Korea,0.20542739550187167,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-17,Spain,0.11165262829596458,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-17,Switzerland,0.1028396740237035,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-17,Taiwan,0.0799335114748045,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-17,United Kingdom,0.07826269577533332,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
