date,country,ticker,name,mktcap,icc,selected
2026-06-04,Argentina,YPF,YPF Sociedad Anonima,23257126912.0,0.0774828261961008,True
2026-06-04,Australia,BHP,BHP Group Limited,225531838464.0,0.0709256452835355,True
2026-06-04,Bermuda,ACGL,Arch Capital Group Ltd.,30865076224.0,0.088991841258039,True
2026-06-04,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,116385251328.0,0.1518774187872634,True
2026-06-04,Canada,RY,Royal Bank Of Canada,270949957632.0,0.0944505636261845,True
2026-06-04,Cayman Islands,CRDO,Credo Technology Group Holding ,40117862400.0,0.0997229807138099,True
2026-06-04,Chile,SQM,Sociedad Quimica y Minera S.A.,22191202304.0,0.0578521590550134,True
2026-06-04,China,NTES,"NetEase, Inc.",78635008000.0,0.2503092708535382,True
2026-06-04,Denmark,EVAX,Evaxion A/S,32276632.0,0.0149088324740202,True
2026-06-04,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,273817600000.0,0.0837709616290317,True
2026-06-04,Germany,SIEGY,Siemens AG,243169476608.0,0.0817242078626273,True
2026-06-04,Greece,ESEA,Euroseas Ltd.,465688160.0,0.1377078006992088,True
2026-06-04,Hong Kong,BABA,Alibaba Group Holding Limited,302170898432.0,0.3166932379622681,True
2026-06-04,India,HDB,HDFC Bank Limited,123334311936.0,0.0863855940571579,True
2026-06-04,Ireland,PDD,PDD Holdings Inc.,122241286144.0,0.3575486463688037,True
2026-06-04,Israel,TEVA,Teva Pharmaceutical Industries ,40091222016.0,0.1315203877141605,True
2026-06-04,Italy,ISNPY,Intesa Sanpaolo S.p.A.,115610812416.0,0.1318403491523766,True
2026-06-04,Japan,TM,Toyota Motor Corporation,233949233152.0,0.2242185067295895,True
2026-06-04,Jersey,CSHR,CoinShares PLC,596964352.0,0.2233257165827432,True
2026-06-04,Luxembourg,MT,Arcelor Mittal NY Registry Shar,54484656128.0,0.1656254137156364,True
2026-06-04,Malaysia,EMPG,Empro Group Inc.,143046400.0,0.01,True
2026-06-04,Mexico,AMX,"America Movil, S.A.B. de C.V.",76127248384.0,0.0961604883755388,True
2026-06-04,Netherlands,ASML,ASML Holding N.V. - New York Re,677359976448.0,0.0629305582907822,True
2026-06-04,Singapore,CHEC,Chenghe Acquisition III Co.,174992384.0,0.0166526370908821,True
2026-06-04,South Africa,NPSNY,Naspers Ltd.,40180776960.0,0.0874769253864452,True
2026-06-04,South Korea,KB,KB Financial Group Inc,38121840640.0,0.4,True
2026-06-04,Spain,SAN,"Banco Santander, S.A. Sponsored",179572228096.0,0.1199676494226623,True
2026-06-04,Sweden,SPOT,Spotify Technology S.A.,101489950720.0,0.062234853499885,True
2026-06-04,Switzerland,RHHBY,Roche Holding Ltd,332671877120.0,0.077420712525645,True
2026-06-04,Taiwan,TSM,Taiwan Semiconductor Manufactur,2307566075904.0,0.0831351234707137,True
2026-06-04,United Arab Emirates,AIIR,Air Global PLC,1106667648.0,0.0415363987095399,True
2026-06-04,United Kingdom,ARM,Arm Holdings plc,420224925696.0,0.0339160041850786,True
2026-06-04,United States,BAM,Brookfield Asset Management Inc,74585890816.0,0.0924646882612046,True
2026-06-04,Uruguay,MELI,"MercadoLibre, Inc.",82878742528.0,0.0949233143954403,True
