date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-06-02,Argentina,0.1726842470314408,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-02,Brazil,0.1371840496113222,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-02,Canada,0.0918114999966357,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-02,Chile,0.134838343847042,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-02,China,0.2951526570084683,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-02,Colombia,0.0984299524060155,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-02,France,0.1010881559506252,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-02,Germany,0.1041585294359238,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-02,India,0.0964372232350543,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-02,Israel,0.1138958929059306,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-02,Italy,0.070560146869249,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-02,Japan,0.0873872250370488,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-02,Luxembourg,0.0619170589759087,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-02,Mexico,0.0877780102328572,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-02,Netherlands,0.0820594394061417,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-02,Peru,0.1060760921224687,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-02,Singapore,0.101679612555078,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-02,South Africa,0.1528244547234205,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-02,South Korea,0.1952611816185803,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-02,Spain,0.1162839111865087,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-02,Switzerland,0.105661586323877,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-02,Taiwan,0.0837601919847654,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-02,United Kingdom,0.0809775835318747,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
