date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-06-11,Argentina,0.161680584149754,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-11,Australia,0.0769163466054034,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-11,Brazil,0.1399671691410219,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-11,Canada,0.0917675950342618,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-11,Chile,0.1350675703322766,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-11,China,0.312148579384333,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-11,Colombia,0.093666672326881,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-11,France,0.1005130378228104,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-11,Germany,0.1138192206097561,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-11,India,0.0965660888714205,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-11,Israel,0.1159765891785741,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-11,Italy,0.0696375025053421,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-11,Japan,0.1087638949581171,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-11,Luxembourg,0.0636934073797378,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-11,Mexico,0.0838113083095921,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-11,Netherlands,0.0781424770119021,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-11,Peru,0.1033829594040255,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-11,Singapore,0.1135155495146971,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-11,South Africa,0.1578841794383499,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-11,South Korea,0.2042089935111926,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-11,Spain,0.1160189868859975,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-11,Switzerland,0.1024068506249593,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-11,Taiwan,0.0871135123057564,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-11,United Kingdom,0.0833490719625229,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
