date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-06-30,Argentina,0.1828673359568427,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-30,Brazil,0.1435290476869552,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-30,Canada,0.0912067605202828,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-30,Chile,0.1451085119155435,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-30,China,0.3236731312383616,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-30,Colombia,0.1008011644647516,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-30,France,0.1077352258837348,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-30,Germany,0.1161975545607477,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-30,India,0.0954176393238793,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-30,Israel,0.1300165526084863,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-30,Italy,0.0699101996832958,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-30,Japan,0.1064816940898495,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-30,Luxembourg,0.0668973377358055,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-30,Mexico,0.086346119269217,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-30,Netherlands,0.0776197857747192,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-30,Peru,0.1076309237156585,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-30,Singapore,0.1061945173084882,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-30,South Africa,0.165985067874358,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-30,South Korea,0.2164342340054577,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-30,Spain,0.1095250594555987,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-30,Switzerland,0.09956215605515,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-30,Taiwan,0.0870804993715339,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-30,United Kingdom,0.0827557045496764,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
