date,country,ticker,name,mktcap,icc,selected
2026-06-24,Argentina,YPF,YPF Sociedad Anonima,17888827392.0,0.0942024349797429,True
2026-06-24,Australia,BHP,BHP Group Limited,205056655360.0,0.0817243191901636,True
2026-06-24,Belgium,BUD,Anheuser-Busch Inbev SA Sponsor,163262152704.0,0.0748664826050465,True
2026-06-24,Bermuda,VIK,Viking Holdings Ltd,45976494080.0,0.0869194529199303,True
2026-06-24,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,106009829376.0,0.1635563943618782,True
2026-06-24,Canada,RY,Royal Bank Of Canada,280934154240.0,0.0925502372425261,True
2026-06-24,Cayman Islands,CRDO,Credo Technology Group Holding ,50160689152.0,0.094571065231246,True
2026-06-24,Chile,SQM,Sociedad Quimica y Minera S.A.,21588506624.0,0.0614709760675847,True
2026-06-24,China,BABA,Alibaba Group Holding Limited,239583952896.0,0.3485196143174814,True
2026-06-24,Colombia,EC,Ecopetrol S.A.,29994629120.0,0.0958644118780976,True
2026-06-24,Costa Rica,LPA,Logistic Properties of the Amer,127103616.0,0.1747093804044023,True
2026-06-24,Cyprus,FRO,Frontline Plc,9065204736.0,0.1232330937014319,True
2026-06-24,Denmark,GMAB,Genmab A/S,15879451648.0,0.1926642702970461,True
2026-06-24,Finland,NOK,Nokia Corporation Sponsored,77094797312.0,0.0687029379130661,True
2026-06-24,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,272234987520.0,0.0836167640717496,True
2026-06-24,Germany,SIEGY,Siemens AG,238585446400.0,0.0828475471761965,True
2026-06-24,Greece,TEN,Tsakos Energy Navigation Ltd,1179194368.0,0.0886926093043548,True
2026-06-24,Guernsey,SGHC,Super Group (SGHC) Limited,6767582720.0,0.0864554875609368,True
2026-06-24,Hong Kong,FUTU,Futu Holdings Limited,13781118976.0,0.4,True
2026-06-24,India,HDB,HDFC Bank Limited,131213983744.0,0.0827893127134393,True
2026-06-24,Ireland,ETN,"Eaton Corporation, PLC",157102292992.0,0.0664236011482887,True
2026-06-24,Israel,TEVA,Teva Pharmaceutical Industries ,39846694912.0,0.1407861986137731,True
2026-06-24,Italy,ISNPY,Intesa Sanpaolo S.p.A.,121914220544.0,0.1162834425406403,True
2026-06-24,Japan,MUFG,"Mitsubishi UFJ Financial Group,",223394840576.0,0.0752698053843822,True
2026-06-24,Jersey,CSHR,CoinShares PLC,471773120.0,0.267316992578725,True
2026-06-24,Jordan,IGIC,International General Insurance,1098061568.0,0.1094954514039642,True
2026-06-24,Luxembourg,MT,Arcelor Mittal NY Registry Shar,46504472576.0,0.1788407720262884,True
2026-06-24,Macao,ZTG,Zenta Group Company Limited,20901644.0,0.0419992937623007,True
2026-06-24,Malaysia,EMPG,Empro Group Inc.,143046400.0,0.01,True
2026-06-24,Mexico,AMX,"America Movil, S.A.B. de C.V.",78052515840.0,0.0924930881842202,True
2026-06-24,Netherlands,ASML,ASML Holding N.V. - New York Re,679402733568.0,0.0646875451333104,True
2026-06-24,Norway,OPRA,Opera Limited,1637923840.0,0.1487074614236977,True
2026-06-24,Panama,CPA,"Copa Holdings, S.A.",6399803392.0,0.1628580328631933,True
2026-06-24,Peru,BAP,Credicorp Ltd.,29911496704.0,0.1070436721807166,True
2026-06-24,Philippines,PHI,PLDT Inc. Sponsored,3873880064.0,0.1336691659073464,True
2026-06-24,Singapore,STX,Seagate Technology Holdings PLC,224724910080.0,0.1255894762178678,True
2026-06-24,South Africa,NPSNY,Naspers Ltd.,36744507392.0,0.0902487355700023,True
2026-06-24,South Korea,KB,KB Financial Group Inc,35436855296.0,0.4,True
2026-06-24,Spain,SAN,"Banco Santander, S.A. Sponsored",191852675072.0,0.1148385581641106,True
2026-06-24,Sweden,SPOT,Spotify Technology S.A.,93559185408.0,0.066405537314986,True
2026-06-24,Switzerland,RHHBY,Roche Holding Ltd,324298702848.0,0.0793524362364604,True
2026-06-24,Taiwan,TSM,Taiwan Semiconductor Manufactur,2286353383424.0,0.083393917435861,True
2026-06-24,Thailand,NIVF,NewGenIvf Group Limited,6393716.0,0.4,True
2026-06-24,Turkey,HEPS,D-Market Electronic Services & ,1028808640.0,0.3390899087542093,True
2026-06-24,United Arab Emirates,VEON,VEON Ltd.,3570085120.0,0.1496833083513337,True
2026-06-24,United Kingdom,ARM,Arm Holdings plc,383525715968.0,0.0367293724722775,True
2026-06-24,United States,RCL,Royal Caribbean Cruises Ltd.,86077177856.0,0.08592266894501,True
2026-06-24,Uruguay,MELI,"MercadoLibre, Inc.",84135526400.0,0.0941925421048509,True
