date,country,ticker,company,icc,mktcap
2026-06-09,Argentina,YPF,YPF,0.0788971503248483,21021921280.0
2026-06-09,Argentina,GGAL,Grupo Financiero Galicia,0.2883998021823705,8470977536.0
2026-06-09,Argentina,TEO,Telecom Argentina,0.0708927737014519,6038941184.0
2026-06-09,Argentina,BMA,Banco Macro,0.4,5626634752.0
2026-06-09,Argentina,PAM,Pampa Energia,0.1994813850951221,4436567552.0
2026-06-09,Argentina,LOMA,Loma Negra,0.0875323660117605,1368851456.0
2026-06-09,Brazil,PBR,Petrobras,0.1534980637755917,114838609920.0
2026-06-09,Brazil,ITUB,Itau,0.1220126508664208,82992611328.0
2026-06-09,Brazil,VALE,Vale,0.1116303417587561,64544104448.0
2026-06-09,Brazil,ABEV,Ambev,0.0985269656769367,48586805248.0
2026-06-09,Brazil,BSBR,Santander Brasil,0.1653782197138423,39533637632.0
2026-06-09,Brazil,BBD,Bradesco,0.1630700073053196,35200471040.0
2026-06-09,Brazil,VIV,Telefonica Brasil,0.2874448017202576,20467859456.0
2026-06-09,Brazil,SUZ,Suzano,0.0845117318599802,10073771008.0
2026-06-09,Brazil,GGB,Gerdau,0.2115171242432511,8971036672.0
2026-06-09,Canada,RY,Royal Bank of Canada,0.0938794046307059,275007864832.0
2026-06-09,Canada,TD,Toronto-Dominion,0.1027597246488841,189391126528.0
2026-06-09,Canada,SHOP,Shopify,0.0502748645955769,143287025664.0
2026-06-09,Canada,ENB,Enbridge,0.0847289112343968,121282502656.0
2026-06-09,Canada,BMO,Bank of Montreal,0.1102017212379836,115722838016.0
2026-06-09,Canada,CM,CIBC,0.0981950573114153,101092679680.0
2026-06-09,Canada,BNS,Scotiabank,0.1211979637150858,100170407936.0
2026-06-09,Canada,CNQ,Canadian Natural Resources,0.0914554672344191,93460668416.0
2026-06-09,Canada,CP,Canadian Pacific Kansas City,0.0829054014461335,80073818112.0
2026-06-09,Canada,CNI,Canadian National Railway,0.087148440672369,72980045824.0
2026-06-09,Chile,SQM,SQM,0.0596249056621449,21611358208.0
2026-06-09,Chile,BCH,Banco de Chile,0.1098217820024604,19465992192.0
2026-06-09,Chile,LTM,LATAM Airlines,0.191296676284267,14420566016.0
2026-06-09,Chile,ENIC,Enel Chile,0.4,5823824384.0
2026-06-09,Chile,CCU,CCU,0.1201323272531907,2053195136.0
2026-06-09,China,BABA,Alibaba Group,0.3228667246129221,287176327168.0
2026-06-09,China,PDD,PDD Holdings,0.363621997712516,116618870784.0
2026-06-09,China,NTES,NetEase,0.2514506677947005,77353582592.0
2026-06-09,China,BIDU,Baidu,0.2487939131188433,41208000512.0
2026-06-09,China,JD,JD.com,0.4,38799863808.0
2026-06-09,China,TCOM,Trip.com,0.2726602730065389,29621334016.0
2026-06-09,China,BEKE,KE Holdings,0.2397841225114895,17777078272.0
2026-06-09,China,ZTO,ZTO Express,0.2780142415058647,16766391296.0
2026-06-09,China,TME,Tencent Music,0.2885099750281948,14850073600.0
2026-06-09,China,YUMC,Yum China,0.0923365368286772,14800825344.0
2026-06-09,Colombia,EC,Ecopetrol,0.0898014622269515,32646656000.0
2026-06-09,Colombia,CIB,Bancolombia,0.1097711742893118,17771165696.0
2026-06-09,France,TTE,TotalEnergies,0.0925063353777772,196531077120.0
2026-06-09,France,SNY,Sanofi,0.1129323150429654,107073282048.0
2026-06-09,Germany,SAP,SAP,0.0853631495091754,210934579200.0
2026-06-09,Germany,DB,Deutsche Bank,0.1871619405646644,61029920768.0
2026-06-09,India,HDB,HDFC Bank,0.0882553654013574,119536254976.0
2026-06-09,India,IBN,ICICI Bank,0.0853919095645108,94260805632.0
2026-06-09,India,INFY,Infosys,0.0768349021078199,49554923520.0
2026-06-09,India,WIT,Wipro,0.0982125086897008,22659188736.0
2026-06-09,India,RDY,Dr Reddy's,0.4,11133245440.0
2026-06-09,India,MMYT,MakeMyTrip,0.0823721251985122,3892400896.0
2026-06-09,India,SIFY,Sify,0.0246272152493416,1166288512.0
2026-06-09,Israel,TEVA,Teva,0.1314803424901424,40114511872.0
