date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-06-01,Argentina,0.1728382683448751,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-01,Brazil,0.1372865923777509,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-01,Canada,0.0922070225086121,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-01,Chile,0.133547724110642,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-01,China,0.3033490067478125,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-01,Colombia,0.0977216122160575,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-01,France,0.1014167088018297,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-01,Germany,0.1025325654898968,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-01,India,0.0952479707013008,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-01,Israel,0.1122726326492041,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-01,Italy,0.0711965911840953,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-01,Japan,0.0883602108101157,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-01,Luxembourg,0.0615546796554087,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-01,Mexico,0.0887341994341499,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-01,Netherlands,0.0840432620352495,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-01,Peru,0.1064035798079758,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-01,Singapore,0.1006053226444153,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-01,South Africa,0.1544318889123205,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-01,South Korea,0.1960526504564988,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-01,Spain,0.1167014057002612,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-01,Switzerland,0.0836810286666239,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-01,Taiwan,0.0850735200505077,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-01,United Kingdom,0.0800817020225145,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
