date,country,ticker,name,mktcap,icc,selected
2026-06-05,Argentina,YPF,YPF Sociedad Anonima,22573590528.0,0.0790024841635209,True
2026-06-05,Australia,BHP,BHP Group Limited,210137350144.0,0.0749951637476621,True
2026-06-05,Bermuda,ACGL,Arch Capital Group Ltd.,31860838400.0,0.0872439342580543,True
2026-06-05,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,114387501056.0,0.1539781397198464,True
2026-06-05,Canada,RY,Royal Bank Of Canada,269657522176.0,0.0947657277809367,True
2026-06-05,Cayman Islands,CRDO,Credo Technology Group Holding ,38160846848.0,0.1025709020500359,True
2026-06-05,Chile,SQM,Sociedad Quimica y Minera S.A.,21545660416.0,0.05917682594067,True
2026-06-05,China,NTES,"NetEase, Inc.",76552683520.0,0.2527804888170274,True
2026-06-05,Cyprus,GDEV,GDEV Inc.,224884560.0,0.2312536302954692,True
2026-06-05,Denmark,GMAB,Genmab A/S,15440440320.0,0.1950475490759927,True
2026-06-05,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,273619976192.0,0.0838160330515021,True
2026-06-05,Germany,SIEGY,Siemens AG,243461750784.0,0.0816537291032741,True
2026-06-05,Greece,ESEA,Euroseas Ltd.,468722176.0,0.1370952229792036,True
2026-06-05,Hong Kong,BABA,Alibaba Group Holding Limited,290439135232.0,0.3213294524824778,True
2026-06-05,India,HDB,HDFC Bank Limited,120152145920.0,0.0879459408235817,True
2026-06-05,Ireland,PDD,PDD Holdings Inc.,121088335872.0,0.3578022523740359,True
2026-06-05,Israel,TEVA,Teva Pharmaceutical Industries ,39811756032.0,0.1320034104845283,True
2026-06-05,Italy,ISNPY,Intesa Sanpaolo S.p.A.,115727007744.0,0.1317409111036215,True
2026-06-05,Japan,TM,Toyota Motor Corporation,230899433472.0,0.2257322788770558,True
2026-06-05,Jersey,CSHR,CoinShares PLC,565337088.0,0.2327974251491381,True
2026-06-05,Luxembourg,MT,Arcelor Mittal NY Registry Shar,51108356096.0,0.1710500433257787,True
2026-06-05,Malaysia,EMPG,Empro Group Inc.,143046400.0,0.01,True
2026-06-05,Mexico,AMX,"America Movil, S.A.B. de C.V.",74621845504.0,0.0974655773790435,True
2026-06-05,Netherlands,ASML,ASML Holding N.V. - New York Re,632755585024.0,0.0659716666511071,True
2026-06-05,Singapore,FUFU,BitFuFu Inc.,274978432.0,0.0377658739924376,True
2026-06-05,South Africa,NPSNY,Naspers Ltd.,40331128832.0,0.0872679322511443,True
2026-06-05,South Korea,KB,KB Financial Group Inc,38274355200.0,0.4,True
2026-06-05,Spain,SAN,"Banco Santander, S.A. Sponsored",174964113408.0,0.1219278765178276,True
2026-06-05,Sweden,SPOT,Spotify Technology S.A.,102182895616.0,0.0619534313998143,True
2026-06-05,Switzerland,RHHBY,Roche Holding Ltd,332156600320.0,0.0775130903687818,True
2026-06-05,Taiwan,TSM,Taiwan Semiconductor Manufactur,2153268510720.0,0.0869652410147631,True
2026-06-05,United Arab Emirates,AIIR,Air Global PLC,1108271488.0,0.0414907760401174,True
2026-06-05,United Kingdom,ARM,Arm Holdings plc,366276247552.0,0.0371374362760486,True
2026-06-05,United States,BAM,Brookfield Asset Management Inc,73739599872.0,0.0933041527403705,True
2026-06-05,Uruguay,MELI,"MercadoLibre, Inc.",81510932480.0,0.0958336621507795,True
