date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-06-05,Argentina,0.1607243358830549,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Brazil,0.1336879855591016,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Canada,0.0924851510991444,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Cayman Islands,0.1352207316376029,7,6,0.9952542783502598,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Chile,0.1247269238768693,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,China,0.2502888650588403,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Denmark,0.1947048631170918,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-05,France,0.0967785006134054,10,7,0.9909077080471324,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Germany,0.0980236578671748,10,8,0.9735684007286434,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Greece,0.1391567560323723,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-05,Hong Kong,0.3241498715757469,10,7,0.9987178375809688,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,India,0.0976345694026811,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Ireland,0.1237272136296831,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Israel,0.0814727775476482,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Italy,0.0890643105878249,6,5,0.9998744479821856,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Japan,0.0870525507792465,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Jersey,0.2430620622758889,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-05,Luxembourg,0.167404572103761,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Malaysia,0.015842327365556,5,2,0.8630826011420485,Partial ADR estimate,partial_adr_estimate
2026-06-05,Mexico,0.0914134685574587,9,8,0.9999869511788512,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Netherlands,0.0746926789607028,8,7,0.999736718820784,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Singapore,0.0263894969646915,10,6,0.1425558999993126,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,South Africa,0.125992244461812,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,South Korea,0.2276391827289543,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Spain,0.118879690795964,4,3,0.9997210970758524,Partial ADR estimate,partial_adr_estimate
2026-06-05,Sweden,0.0636527847856594,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-05,Switzerland,0.0924502744483129,8,6,0.9937988520161268,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,Taiwan,0.0868592177481461,8,6,0.999958853092364,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,United Arab Emirates,0.0414409761369397,4,2,0.9268457334623684,Partial ADR estimate,partial_adr_estimate
2026-06-05,United Kingdom,0.0836864717931169,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-05,United States,0.1012277545006563,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
