date,country,ticker,name,mktcap,icc,selected
2026-06-17,Argentina,YPF,YPF Sociedad Anonima,19939651584.0,0.0816409525500075,True
2026-06-17,Australia,BHP,BHP Group Limited,229545590784.0,0.078092156584829,True
2026-06-17,Bermuda,ACGL,Arch Capital Group Ltd.,32273119232.0,0.0860850349464205,True
2026-06-17,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,108200919040.0,0.1609228094170748,True
2026-06-17,Canada,RY,Royal Bank Of Canada,278905225216.0,0.0930154483669226,True
2026-06-17,Cayman Islands,CRDO,Credo Technology Group Holding ,46494535680.0,0.0938507169172549,True
2026-06-17,Chile,SQM,Sociedad Quimica y Minera S.A.,23705081856.0,0.0539703788859756,True
2026-06-17,China,BABA,Alibaba Group Holding Limited,257762951168.0,0.3379010055952124,True
2026-06-17,Cyprus,GDEV,GDEV Inc.,232326256.0,0.227766107972437,True
2026-06-17,Denmark,GMAB,Genmab A/S,15587784704.0,0.1942378828397241,True
2026-06-17,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,287826608128.0,0.0774638964706772,True
2026-06-17,Germany,SIEGY,Siemens AG,241031282688.0,0.0717921992550639,True
2026-06-17,Greece,ESEA,Euroseas Ltd.,483751200.0,0.1165338714414799,True
2026-06-17,Hong Kong,FUTU,Futu Holdings Limited,13548395520.0,0.4,True
2026-06-17,India,HDB,HDFC Bank Limited,127081046016.0,0.0766812378870548,True
2026-06-17,Ireland,PDD,PDD Holdings Inc.,113672445952.0,0.3667599531050779,True
2026-06-17,Israel,ESLT,Elbit Systems Ltd.,38490705920.0,0.0402760845497117,True
2026-06-17,Italy,ISNPY,Intesa Sanpaolo S.p.A.,121246121984.0,0.1167799164840499,True
2026-06-17,Japan,MUFG,"Mitsubishi UFJ Financial Group,",233995108352.0,0.0745407985306995,True
2026-06-17,Jersey,CSHR,CoinShares PLC,548205632.0,0.2383302124475245,True
2026-06-17,Luxembourg,MT,Arcelor Mittal NY Registry Shar,49450622976.0,0.1660728169186772,True
2026-06-17,Malaysia,EMPG,Empro Group Inc.,143046400.0,0.01,True
2026-06-17,Mexico,AMX,"America Movil, S.A.B. de C.V.",79444656128.0,0.0894718091902668,True
2026-06-17,Netherlands,ASML,ASML Holding N.V. - New York Re,719894675456.0,0.0610497253018203,True
2026-06-17,Singapore,GRAB,Grab Holdings Limited,14110499840.0,0.109158387349486,True
2026-06-17,South Africa,NPSNY,Naspers Ltd.,38189498368.0,0.0859459156449146,True
2026-06-17,South Korea,KB,KB Financial Group Inc,37742325760.0,0.4,True
2026-06-17,Spain,SAN,"Banco Santander, S.A. Sponsored",191421448192.0,0.1150553791697831,True
2026-06-17,Sweden,SPOT,Spotify Technology S.A.,93680500736.0,0.0663501882631368,True
2026-06-17,Switzerland,RHHBY,Roche Holding Ltd,329451438080.0,0.0783990036892156,True
2026-06-17,Taiwan,TSM,Taiwan Semiconductor Manufactur,2241334607872.0,0.0794073426861606,True
2026-06-17,Turkey,HEPS,D-Market Electronic Services & ,1000230592.0,0.3437889547553922,True
2026-06-17,United Arab Emirates,AIIR,Air Global PLC,1106667648.0,0.1032142351584169,True
2026-06-17,United Kingdom,ARM,Arm Holdings plc,447396839424.0,0.0328371260283501,True
2026-06-17,United States,BAM,Brookfield Asset Management Inc,76613812224.0,0.09051766319646,True
2026-06-17,Uruguay,MELI,"MercadoLibre, Inc.",82728673280.0,0.0951098269889119,True
