date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-06-15,Argentina,0.1586591607061405,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Australia,0.0724324822702029,10,3,0.9905999809339306,Partial ADR estimate,partial_adr_estimate
2026-06-15,Belgium,0.0785405783444838,7,4,0.9959058186859296,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Bermuda,0.0915330769558415,10,7,0.9077725251264268,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Brazil,0.1391025353014383,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Canada,0.0915811561882037,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Cayman Islands,0.1147079658613902,10,9,0.995593008550041,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Chile,0.1452451434268871,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,China,0.2909409885927916,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Colombia,0.1057896749599455,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Cyprus,0.1290113404207633,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,Denmark,0.1845188105335513,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,Finland,0.0679061855953643,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,France,0.0937497865579727,10,8,0.9916044895613204,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Germany,0.0970784750990471,10,9,0.9740483088202506,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Greece,0.0976336519805958,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Guernsey,0.0887816641010253,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,Hong Kong,0.2314339577087384,10,6,0.6416343423479773,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,India,0.094957752878715,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Ireland,0.1129447217492142,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Israel,0.0815624285201898,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Italy,0.0849152685292978,9,7,0.9989854372805324,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Japan,0.1085844565290982,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Jersey,0.205475384324495,4,3,0.9441072049706803,Partial ADR estimate,partial_adr_estimate
2026-06-15,Luxembourg,0.1320085497279907,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Malaysia,0.027787970345072,10,5,0.7799823484738536,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Mexico,0.0950344949580683,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Netherlands,0.0735149722733223,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Panama,0.1587036235489097,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,Peru,0.1071014470880303,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,Philippines,0.1334562999649224,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,Singapore,0.1367065465006881,10,7,0.974244134493886,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,South Africa,0.1269318885510502,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,South Korea,0.2194176930353241,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Spain,0.1131488681519556,6,3,0.999540200138738,Partial ADR estimate,partial_adr_estimate
2026-06-15,Sweden,0.0651482827653628,7,2,0.826334696592849,Partial ADR estimate,partial_adr_estimate
2026-06-15,Switzerland,0.0896387674681905,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Taiwan,0.0835024407899468,10,8,0.9998540589000692,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,Turkey,0.3060639757107159,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-15,United Arab Emirates,0.2228662685821703,10,6,0.9566135183064668,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,United Kingdom,0.0751384211059454,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-15,United States,0.0970459357253102,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
