date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-06-09,Argentina,0.16576991267719024,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-09,Brazil,0.1426504617926344,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-09,Canada,0.09216892019159359,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-09,Chile,0.13824323809641517,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-09,China,0.30993566666613603,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-09,Colombia,0.09684034351978947,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-09,France,0.09971004183242393,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-09,Germany,0.10820720508674411,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-09,India,0.09739951283388218,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-09,Israel,0.11576379442597862,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-09,Italy,0.07053236903408454,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-09,Japan,0.1072832083488918,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-09,Luxembourg,0.06281911747477868,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-09,Mexico,0.08752691583332108,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-09,Netherlands,0.0813922560317601,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-09,Peru,0.10740701581857291,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-09,Singapore,0.11418197440079444,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-09,South Africa,0.14885510790117107,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-09,South Korea,0.20139342474783306,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-09,Spain,0.11797001712879031,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-09,Switzerland,0.10435992862981694,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-09,Taiwan,0.0863690181702837,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-09,United Kingdom,0.08454409821727935,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
