date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-06-23,Argentina,0.1757929351636371,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-23,Australia,0.0785974852942009,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-23,Brazil,0.1431045209902104,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-23,Canada,0.0918574864946478,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-23,Chile,0.1422907176574964,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-23,China,0.3006155491395113,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-23,Colombia,0.0919638853659937,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-23,France,0.1066904596739555,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-23,Germany,0.1160807382541376,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-23,India,0.0966503284964629,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-23,Israel,0.12909523967829,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-23,Italy,0.0710842757658567,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-23,Japan,0.1060231404323726,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-23,Luxembourg,0.0672411175084214,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-23,Mexico,0.0863951839657077,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-23,Netherlands,0.0809901573858848,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-23,Peru,0.1053928573999676,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-23,Singapore,0.1097668938270126,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-23,South Africa,0.1656526913309119,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-23,South Korea,0.2105281786965044,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-23,Spain,0.1105813086179658,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-23,Switzerland,0.1008287603901865,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-23,Taiwan,0.083825059358675,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-23,United Kingdom,0.0824214921887505,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
