date,country,ticker,company,icc,mktcap
2026-06-12,Argentina,YPF,YPF,0.0767835241309745,21915971584.0
2026-06-12,Argentina,GGAL,Grupo Financiero Galicia,0.274642176816159,9347051520.0
2026-06-12,Argentina,TEO,Telecom Argentina,0.0623230930656263,6573056000.0
2026-06-12,Argentina,BMA,Banco Macro,0.4,6311421952.0
2026-06-12,Argentina,PAM,Pampa Energia,0.1932535607694786,4755269632.0
2026-06-12,Argentina,LOMA,Loma Negra,0.0839828994578145,1464542720.0
2026-06-12,Brazil,PBR,Petrobras,0.1497755817906153,118447448064.0
2026-06-12,Brazil,ITUB,Itau,0.1175790013851009,88064753664.0
2026-06-12,Brazil,VALE,Vale,0.1087702693106286,66883862528.0
2026-06-12,Brazil,ABEV,Ambev,0.0954102217120537,50426015744.0
2026-06-12,Brazil,BSBR,Santander Brasil,0.1625316647277334,40582397952.0
2026-06-12,Brazil,BBD,Bradesco,0.1580160048952165,36997492736.0
2026-06-12,Brazil,VIV,Telefonica Brasil,0.2810236967200236,21346650112.0
2026-06-12,Brazil,SUZ,Suzano,0.0839803080679145,10159825920.0
2026-06-12,Brazil,GGB,Gerdau,0.2065851857649631,9346592768.0
2026-06-12,Canada,RY,Royal Bank of Canada,0.0933924100010089,277293203456.0
2026-06-12,Canada,TD,Toronto-Dominion,0.101141454715503,193835139072.0
2026-06-12,Canada,SHOP,Shopify,0.0509832435491203,140458131456.0
2026-06-12,Canada,ENB,Enbridge,0.0837281839499707,123378843648.0
2026-06-12,Canada,BMO,Bank of Montreal,0.1088414395170888,117880119296.0
2026-06-12,Canada,CM,CIBC,0.0965608046059337,103566368768.0
2026-06-12,Canada,BNS,Scotiabank,0.1195591595982094,102978125824.0
2026-06-12,Canada,CNQ,Canadian Natural Resources,0.0906941724381481,94482661376.0
2026-06-12,Canada,CP,Canadian Pacific Kansas City,0.0829773839298136,79967297536.0
2026-06-12,Canada,CNI,Canadian National Railway,0.0875603048391083,72173273088.0
2026-06-12,Chile,SQM,SQM,0.0549580980675815,24027854848.0
2026-06-12,Chile,BCH,Banco de Chile,0.1062745593922392,20294332416.0
2026-06-12,Chile,LTM,LATAM Airlines,0.1833460348312948,15588614144.0
2026-06-12,Chile,ENIC,Enel Chile,0.4,6169657344.0
2026-06-12,Chile,CCU,CCU,0.1171392458263692,2132805120.0
2026-06-12,China,BABA,Alibaba Group,0.3310276480837512,270670299136.0
2026-06-12,China,PDD,PDD Holdings,0.3643282261573065,116092215296.0
2026-06-12,China,NTES,NetEase,0.2462364988168573,80614817792.0
2026-06-12,China,BIDU,Baidu,0.2541760908339375,39391051776.0
2026-06-12,China,JD,JD.com,0.4,38570278912.0
2026-06-12,China,TCOM,Trip.com,0.2742246424113738,29262401536.0
2026-06-12,China,BEKE,KE Holdings,0.2332379626485263,18796996608.0
2026-06-12,China,ZTO,ZTO Express,0.2725188687849736,17441345536.0
2026-06-12,China,YUMC,Yum China,0.0895118079078068,15462565888.0
2026-06-12,China,TME,Tencent Music,0.2861791709989502,15095665664.0
2026-06-12,Colombia,EC,Ecopetrol,0.0868493232166771,34085740544.0
2026-06-12,Colombia,CIB,Bancolombia,0.1038968606201059,19028670464.0
2026-06-12,France,TTE,TotalEnergies,0.0928883402155048,195509305344.0
2026-06-12,France,SNY,Sanofi,0.1138491119442685,105924280320.0
2026-06-12,Germany,SAP,SAP,0.0904059427086149,193557102592.0
2026-06-12,Germany,DB,Deutsche Bank,0.182677839685812,63727484928.0
2026-06-12,India,HDB,HDFC Bank,0.0860418781404926,124052856832.0
2026-06-12,India,IBN,ICICI Bank,0.0823342950214834,99641262080.0
2026-06-12,India,INFY,Infosys,0.0795215188163523,47530622976.0
2026-06-12,India,WIT,Wipro,0.0966448152204763,23080435712.0
2026-06-12,India,RDY,Dr Reddy's,0.4,11074956288.0
2026-06-12,India,MMYT,MakeMyTrip,0.0798466892275125,4093519360.0
2026-06-12,India,SIFY,Sify,0.024706083064908,1161223808.0
2026-06-12,Israel,TEVA,Teva,0.1311213521724986,40324108288.0
2026-06-12,Israel,CHKP,Check Point,0.0855912780475475,12905690112.0
2026-06-12,Israel,ICL,ICL,0.0854007407600107,7395815936.0
2026-06-12,Israel,NICE,NICE,0.1232030683833408,5198156288.0
2026-06-12,Israel,ZIM,ZIM,0.0408372416487804,3161226240.0
