date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-06-22,Argentina,0.1745175903207598,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-22,Brazil,0.1426424745697842,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-22,Canada,0.0919054594364914,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-22,Chile,0.1404967728176816,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-22,China,0.3209881743549008,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-22,Colombia,0.0889334631847245,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-22,France,0.1064248661262008,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-22,Germany,0.1183342730321926,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-22,India,0.0962663699303628,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-22,Israel,0.1307364456353132,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-22,Italy,0.0735817080309341,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-22,Japan,0.1035882652146147,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-22,Luxembourg,0.0668724902972776,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-22,Mexico,0.0860528193658769,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-22,Netherlands,0.0771376589545556,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-22,Peru,0.1028090500791037,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-22,Singapore,0.1111265060850725,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-22,South Africa,0.163914070565058,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-22,South Korea,0.2096691477273749,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-22,Spain,0.1100035876661102,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-22,Switzerland,0.1021213934415816,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-06-22,Taiwan,0.0800450011066751,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-06-22,United Kingdom,0.0811642654101594,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
